Year,Subject,Chapter,Level,Category,Stem,Question_A,Question_B,Question_C,Question_D,Ans_A,Ans_B,Ans_C,Ans_D
2023,Business Org & Mgmt 2nd,2,Comilla Board,Board,"Mr. Raiyan divided tasks and assigned authority. However, workers are losing interest and leaving because their jobs are temporary, causing constant anxiety.",What is administration?,Why is a supervisor called a lower-level manager?,Which management principle did Mr. Raiyan follow?,Which principle can solve the problem described? Give your opinion.,Administration is the higher-level function of an organization that focuses on determining objectives and formulating broad policies.,"They are considered lower-level because they work at the operational level, directly overseeing workers to implement plans from higher management.","1. He followed the Division of Work (কার্য বিভাজন).

2. He ""divided the work into various parts.""

3. He ""specified the responsibility and authority"" for each.","1. He can solve the problem using the principle of Stability of Tenure (চাকরির স্থায়িত্ব).

2. Workers are leaving due to ""temporary"" job status.

3. Providing job security removes fear and anxiety.

4. It fosters loyalty and long-term focus."
2023,Business Org & Mgmt 2nd,2,Dinajpur Board,Board,"Mr. Masud placed the right workers in the right spots and made smart investments. However, he did not grant subordinates enough authority, leading to frustration.",What is administration?,Why is the principle of Unity of Direction important?,Which management principle did Mr. Masud focus on?,Evaluate how a specific principle would help remove official frustration.,Administration is the process or group involved in setting the fundamental goals and strategies of an organization.,"It is important because it ensures that all activities with the same objective are directed by one manager using one single plan, preventing overlap.","1. He focused on the principle of Order (শৃঙ্খলার নীতি).

2. He ""placed eligible workers in the correct positions.""

3. This ensures ""a place for everyone and everyone in their place.""","1. Implementing the principle of Parity of Authority and Responsibility is key.

2. Workers had tasks but lacked ""the amount of power they should have.""

3. Balancing power with duty removes helplessness.

4. It restores confidence and eliminates frustration."
2023,Business Org & Mgmt 2nd,2,Dinajpur Board,Board,Manager Mr. Amin maintains excellent relationships with internal and external parties. He communicates and advises everyone to reach goals quickly.,What is Unity of Command?,What is meant by Division of Work?,Which managerial quality is observed in Mr. Amin?,"""Effective interpersonal skills made Mr. Amin a successful manager""—Analyze.",Unity of Command means an employee should receive orders from and be accountable to only one superior.,Division of Work involves breaking down the total work into small tasks and assigning them to individuals based on skill to achieve specialization.,"1. He demonstrates Human or Interpersonal Skill (মানবিক দক্ষতা).

2. He maintains ""good relations with all parties.""

3. He ""maintains communication"" internally and externally.","1. His interpersonal skills bridge gaps between different stakeholders.

2. Good communication reduces misunderstandings and disputes.

3. Coordination allows the firm to ""reach the target quickly.""

4. Success stems from getting work done through people."
2023,Business Org & Mgmt 2nd,2,Mymensingh Board,Board,"Mr. Sony, a CEO, reviews and approves apartment designs. He pays well but fires employees for minor mistakes. This creates fear, causing high turnover and low productivity.",What is an organization chart?,Why do management functions rotate in a cycle?,Which skill of an ideal manager is present in Mr. Sony? Explain.,Due to the lack of which principle is productivity decreasing in Mr. Sony's firm? Explain.,"An organization chart is a visual diagram that shows the internal structure of a company, outlining roles, responsibilities, and the chain of command.",They rotate in a cycle because management is a continuous process where the results of controlling feed back into the planning stage for the next period.,"1. He possesses Technical Skill (কারিগরি দক্ষতা).

2. He is able to ""review and approve project designs.""

3. He can ""correct"" technical flaws.","1. Productivity is decreasing due to a lack of Stability of Tenure (চাকরির স্থায়িত্ব).

2. He ""fires workers for minor mistakes.""

3. This causes ""fear"" and high turnover.

4. Frequent exits disrupt workflow."
2023,Business Org & Mgmt 2nd,2,Chittagong Board,Board,"Mr. Z, a sales manager, directs supervisors to implement board goals. He ensures every instruction aligns with the main objective to prevent conflict.",Who is the father of scientific management?,Why is Robert Owen called the father of personnel management?,At which level of management is Mr. Z? Explain.,Analyze the principle of Henri Fayol that allowed the firm to achieve its goals without obstacles.,F.W. Taylor is the father of scientific management.,"He is called so because he was among the first to emphasize the importance of human resources, advocating for better working conditions and worker welfare.","1. Mr. Z is a Mid-level Manager.

2. He is a ""Sales Manager.""

3. He directs ""supervisors"" to implement ""board goals.""

4. He acts as a bridge between top and lower levels.","1. He followed the principle of Unity of Direction (নির্দেশনার ঐক্য).

2. He ensures instructions ""do not conflict with main objectives.""

3. One goal should have ""one plan.""

4. This ensures unity of action."
2023,Business Org & Mgmt 2nd,2,Chittagong Board,Board,Mr. Kamal can work 18 hours straight without tiring. He treats everyone equally and keeps a strong bond with subordinates without giving anyone unfair advantages.,How many principles of scientific management are there?,Why is administration compared to the brain?,Which quality of a manager is highlighted in Mr. Kamal? Explain.,Evaluate the appropriateness of the followed principle in the firm's success.,There are 4 principles of scientific management according to F.W. Taylor.,"Administration is compared to the brain because it performs the ""thinking"" functions, such as setting goals, policies, and broad strategies for the entire body (organization).","1. He possesses high Physical and Mental Stamina.

2. He can work ""18 hours straight without fatigue.""

3. This allows him to lead by example and maintain high energy.","1. The firm's success is due to the principle of Equity (সাম্যতা).

2. He treats ""everyone's behavior as equal.""

3. Fairness prevents jealousy and builds ""strong mutual bonds.""

4. Loyalty leads to success."
2023,Business Org & Mgmt 2nd,2,Jessore Board,Board,"Neon Leasing is a loan firm where work is divided and staff are specialists. All decisions, major or minor, are made at the head office, causing delays and field staff dissatisfaction.",What is management?,Why is management called universal?,Which management principle is explained in the first stage of the stem?,Recommend a management principle for Neon Leasing to remove field administration dissatisfaction.,"Management is the process of planning, organizing, leading, and controlling resources to achieve organizational goals effectively.",It is called universal because its principles apply to every type of organization and all levels of human activity across the globe.,"1. The first stage explains the Principle of Division of Work (কার্য বিভাজন).

2. Tasks are ""divided according to characteristics.""

3. Workers possess ""specialized qualifications.""","1. They should follow the Principle of Decentralization (বিকেন্দ্রীকরণ).

2. Currently, all decisions are ""taken from the head office"" (Centralization).

3. Pushing routine decisions to the field will reduce ""delays.""

4. It will eliminate ""dissatisfaction."""
2023,Business Org & Mgmt 2nd,2,Jessore Board,Board,"Mr. Wahid, an MD, sets long-term plans. He communicates with various internal and external parties all day and guides workers on problem-solving.",What is Unity of Direction?,"Why is management called the ""eye"" of the organization?",At which level of management is Mr. Wahid? Explain.,Explain the interpersonal role of a skilled manager in light of the stem.,Unity of Direction means that all activities with the same objective should be directed by one manager using one plan.,"It is called the ""eye"" because it observes, analyzes, and guides the organization toward its goals while identifying risks and opportunities.","1. Mr. Wahid is a Top-level Manager.

2. He is the ""Managing Director.""

3. He sets ""long-term plans and policies.""","1. He performs the Liaison (যোগসূত্র রক্ষাকারী) role.

2. He talks to ""internal and external parties.""

3. He acts as a Leader by directing workers.

4. He builds relationships to reach targets."
2023,Business Org & Mgmt 2nd,2,Jessore Board,Board,"In Mr. Rafique's firm, each supervisor oversees only 10 subordinates. However, supervisors receive orders from multiple officials at the same time.",What is the principle of specialization?,What is meant by the principle of defining responsibility?,Which principle of organization is followed in Mr. Rafique's company? Explain.,What should Mr. Rafique do to overcome the supervisors' problems?,"Specialization is the principle where work is divided into small tasks, allowing individuals to become experts in specific areas.",It means clearly outlining the duties and obligations of each position so that every employee knows exactly what they are accountable for.,"1. They follow the Span of Supervision (নিয়ন্ত্রণ পরিসর).

2. ""Each supervisor has no more than 10 subordinates.""

3. This allows work to be ""easily supervised.""","1. He must implement Unity of Command (আদেশের ঐক্য).

2. Currently, supervisors receive orders from ""multiple officials.""

3. He should ensure each supervisor has one boss.

4. This will prevent ""embarrassing situations."""
2023,Business Org & Mgmt 2nd,2,Sylhet Board,Board,"Rimon, a sales manager, divides tasks by skill and meets targets. However, he discovered his salary is lower than other managers with the same experience. After failed talks with management, he decided to quit.",Who is the father of scientific management?,Why is administration compared to the brain?,Which management principle is reflected in Rimon's activities?,Evaluate the logicality of Rimon's decision to quit based on management principles.,F.W. Taylor is the father of scientific management.,"Administration is compared to the brain because it performs the ""thinking"" functions, setting goals and policies that the ""body"" (management) executes.","1. He reflects the Principle of Division of Work (কার্য বিভাজন).

2. He ""distributes tasks and responsibilities according to skill.""

3. This ensures efficiency and specialization.","1. His decision is logical due to the violation of the Principle of Remuneration (পারিশ্রমিকের নীতি).

2. He is paid less than peers with ""same qualifications.""

3. Unfair pay leads to demotivation and turnover.

4. Equity in pay is vital for retention."
2023,Business Org & Mgmt 2nd,2,Sylhet Board,Board,"CEO Atiq found workers were unhappy because everyone was trying to influence decisions. He standardized work speed, duties, and introduced differential piece-rate wages and bonuses.",What is managerial skill?,What is meant by the principle of remuneration?,Due to the lack of which principle was there dissatisfaction in the firm?,"""Applying new methods will solve the existing problems""—Do you agree?",Managerial skill is the ability to effectively utilize an organization's resources to achieve its goals.,"It refers to providing fair, timely, and competitive financial and non-financial rewards to employees for their labor.","1. There was a lack of Centralization and Decentralization (কেন্দ্রীয়করণ ও বিকেন্দ্রীকরণ).

2. All levels were trying to ""influence decisions.""

3. Lack of clear authority created chaos and dissatisfaction.","1. Yes, I agree.

2. Atiq is applying Scientific Management.

3. ""Differential piece-rate wages"" reward efficiency.

4. Clear duties and time studies eliminate confusion and waste."
2023,Business Org & Mgmt 2nd,2,Barisal Board,Board,"Zenith Footwear faces delays because top officials are overworked. Additionally, lower-level workers receive multiple orders from different bosses at the same time.",What is a principle?,Who is called the father of modern management? Explain.,Which management principle should Zenith Footwear follow for fast decision-making?,Which principle is violated when lower-level workers receive orders? Give your opinion.,A principle is a fundamental truth or rule that serves as a guide for behavior or evaluation.,Henri Fayol is the father of modern management because he identified 14 principles and 5 functions that form the basis of formal management study.,"1. They should follow the Principle of Decentralization (বিকেন্দ্রীকরণ).

2. Top officials currently have ""too much work pressure.""

3. Delegation allows faster local decision-making.","1. The principle of Unity of Command (আদেশের ঐক্য) is violated.

2. Workers get orders from ""multiple superiors at the same time.""

3. This causes confusion and hinders work speed."
2023,Business Org & Mgmt 2nd,2,Barisal Board,Board,Mr. Amirul Islam owns a garment factory. He distributes responsibilities based on worker qualifications and ensures job security for skilled staff. This keeps workers focused and spontaneous.,What is organizing?,Why is it necessary to determine organizational structure?,Which management principle did Amirul Islam follow first?,Which principle makes workers focused on work? Analyze in light of the stem.,Organizing is the process of identifying and grouping the work to be performed and defining responsibility and authority.,"It is necessary to create a clear chain of command, define roles, and ensure smooth coordination among departments to achieve goals.","1. He followed the Division of Work (কার্য বিভাজন).

2. He ""distributed responsibilities based on qualifications"".

3. This leads to specialization.","1. The principle of Stability of Tenure (চাকরির স্থায়িত্ব).

2. He ordered steps to make jobs permanent.

3. Job security removes anxiety and boosts focus."
2022,Business Org & Mgmt 2nd,2,Chittagong Board,Board,"CEO Mr. Rahul does not take advice and centralizes all decisions. He took high-interest loans without feasibility studies for expansion, leading to bankruptcy.",What is a management principle?,"""Job security reduces labor turnover""—Explain.",Which management principle does Mr. Rahul follow?,Do you think managerial inefficiency is responsible for the current state? Give your opinion.,A principle is a fundamental truth or rule that serves as a guide for managerial actions.,"When workers feel secure in their jobs, they are less likely to look for other work, which lowers the rate of employees leaving the firm.","1. He follows strict Centralization (কেন্দ্রীয়করণ).

2. He ""does not accept advice"" and decides alone.

3. All authority is at the top.","1. Yes, it is responsible..

2. He lacks Conceptual Skill and foresight.

3. He ignored ""feasibility studies"" and took risky loans.

4. Autocracy led to bankruptcy."
2022,Business Org & Mgmt 2nd,2,Chittagong Board,Board,Mr. Momin hired and promoted personal acquaintances instead of qualified staff. This caused dissatisfaction and reduced productivity among existing workers.,What is Unity of Command?,"""Scalar Chain helps improve relations between executives""—Explain.",Which type of managerial skill does Mr. Momin need most?,Analyze the core management problem in the institution.,It means an employee should receive orders from and be accountable to only one superior.,"It defines the formal line of authority from top to bottom, ensuring every executive knows who to report to and communicate with.","1. He needs Human/Interpersonal Skill (মানবিক দক্ষতা).

2. He must resolve the ""hidden dissatisfaction"".

3. He needs to lead fairly to regain trust.","1. The problem is a lack of Equity (সাম্যতা).

2. He favored ""personal acquaintances"" over merit.

3. Unfair treatment destroyed worker motivation."
2026,Business Org & Mgmt 2nd,2,RAJUK College,College,"Mr. Zaman divides work but centralizes all decisions, causing delays. Mr. Azim (Rangdhunu Furniture) treats staff fairly but is afraid of new initiatives.",What is a profession?,"""Management is universal""—Explain.",Which management principle is lacking in Red Rose Furniture? Describe.,Identify the missing quality in Mr. Azim. Can he be called an ideal manager? Give reasons.,"A profession is a specialized occupation requiring high education, specific training, and adherence to a code of professional ethics.","It means management principles apply to all types of organizations (social, political, business) and all levels of activity worldwide.","1. It lacks the principle of Decentralization (বিকেন্দ্রীকরণ).

2. All decisions require waiting for the owner.

3. This slows down operations.

4. Authority is not delegated.","1. He lacks Courage and Initiative (সাহস ও উদ্যোগ).

2. He is ""afraid to work under new initiatives.""

3. An ideal manager must take calculated risks.

4. No, he isn't fully ideal as leadership requires vision."
2026,Business Org & Mgmt 2nd,2,"VNNC, Dhaka",College,"Pusti Juice & Co. gives officials the power to make decisions. Mr. Towhid imported 20 tons of juice, but winter arrived soon after, causing massive losses.",How many principles did Henri Fayol state?,What is meant by the Scalar Chain principle? Explain.,Which management principle is reflected in the stem? Explain.,Which missing quality of the purchase manager is responsible for the loss?,Henri Fayol stated 14 principles of management.,It refers to the unbroken line of authority and communication from the highest to the lowest levels of an organization.,"1. It reflects the principle of Decentralization (বিকেন্দ্রীকরণ).

2. Decision-making power is ""given to officials.""

3. It empowers lower-level managers.","1. He lacks Foresight and Conceptual Skill (দূরদর্শিতা).

2. He failed to predict the seasonal change (winter).

3. He ignored ""market timing.""

4. Analysis of future trends is vital."
2026,Business Org & Mgmt 2nd,2,Dhaka Commerce College,College,"The image shows a hierarchical organizational chart or communication flow diagram. Here is the transcribed text from the boxes:

Top Box: ব্যবস্থাপক (Manager)

Middle Box: বিক্রয় ব্যবস্থাপক (Sales Manager)

Bottom Box: বিক্রয় কর্মী (Salesperson/Sales Staff)Mr. Shafinur Rahman, GM of a soft drink company, gave bonuses and commissions after meeting 2025 sales targets. This doubled worker enthusiasm and commitment for the next year.",What is a management principle?,What is meant by the interpersonal role of a manager? Explain.,Which management principle is indicated in the diagram mentioned in the stem? Explain.,"""Mr. Shafinur Rahman will be able to achieve the desired goals through proper application of managerial principles"" — Give arguments in favor.",Management principles are the fundamental truths or general guidelines that serve as a basis for managerial decision-making and actions.,"The interpersonal role refers to the manager's responsibility to interact with people both inside and outside the organization to build relationships and lead effectively. This includes acting as a Figurehead (symbolic leader), a Leader (motivating and directing subordinates), and a Liaison (maintaining a network of contacts).","The diagram indicates the Scalar Chain (জোড়া-মই-শিকল) principle.
Definition: The Scalar Chain is the unbroken line of authority and communication that flows from the highest level of management to the lowest level.
Diagram Analysis: The image shows a clear vertical hierarchy starting from the Manager (ব্যবস্থাপক) at the top, followed by the Sales Manager (বিক্রয় ব্যবস্থাপক) in the middle, and the Sales Staff (বিক্রয় কর্মী) at the bottom.
Purpose: This hierarchy ensures that every employee knows who to report to and that formal communication follows a structured path to maintain discipline and order.","The statement is highly logical because Mr. Shafinur Rahman is successfully applying the Principle of Remuneration (পারিশ্রমিকের নীতি) and the Principle of Initiative (উদ্যোগের নীতি).
Motivation through Fair Pay: By providing ""bonus and commission,"" he ensures fair financial rewards for the workers' hard work. This directly addresses their needs and boosts morale.
Spontaneous Commitment: The stem mentions that workers' enthusiasm ""doubled"" and they made a ""spontaneous promise"" to work harder. This is the direct result of workers feeling valued and justly treated.
Organizational Success: When management principles like Remuneration and Equity are followed, it fosters loyalty, reduces labor turnover, and aligns individual efforts with the company's annual sales targets. Therefore, these principles act as the foundation for the firm's continued growth and goal attainment."
2026,Business Org & Mgmt 2nd,2,Rajshahi College,College,"Mr. Sukesh noticed that neighboring firms pay higher, more reasonable wages at the start of the month, unlike his firm. As a policymaker, he decided to take corrective action.",What is equity?,Explain the Scalar Chain principle.,Which principle of Henri Fayol has been violated in Mr. Sukesh's firm? Explain.,Is Mr. Sukesh an administrator or a manager? Comment.,Equity means the combination of kindliness and justice in the treatment of subordinates by managers to ensure loyalty and devotion.,The Scalar Chain refers to the unbroken line of authority and communication from the highest level of management to the lowest level.,"1. The Principle of Remuneration (পারিশ্রমিকের নীতি) has been violated.

2. His firm does not provide ""reasonable wages"" compared to others.

3. Wages are not paid at the ""beginning of the month.""","1. Mr. Sukesh is primarily an Administrator.

2. He is involved in ""policy-making and policy formulation.""

3. Administration determines broad goals, while management executes them."
2026,Business Org & Mgmt 2nd,2,Victoria Govt. College,College,Sonali Sugar Mills Ltd. divides all activities into various departments and sub-departments based on the nature of work and assigns authority to suitable persons.,What is the management cycle?,What is meant by the Scalar Chain principle?,Which management principle is followed in Sonali Sugar Mills Ltd.? Explain.,What potential benefits will the firm receive by following this principle? Analyze with logic.,"The management cycle is the continuous, sequential process of interrelated functions (Planning to Controlling) performed to achieve goals.",It is the formal hierarchy and line of command through which communication and authority flow from top to bottom.,"1. It follows the Principle of Division of Work (কার্য বিভাজন).

2. Activities are split into ""departments and sub-departments.""

3. Tasks are assigned to ""suitable persons.""","1. It leads to Specialization, as experts handle specific tasks.

2. It increases work speed and reduces errors.

3. Resources are utilized more efficiently.

4. It ensures clear accountability."
2026,Business Org & Mgmt 2nd,2,"JCPSC, Sylhet",College,"Workers can express opinions independently, creating a great work environment. Mr. Jamal Bhuiyan believes that if all decisions are top-down, subordinates cannot contribute to growth.",What is administration?,What is scientific management? Explain.,Through which management principle was the improved work environment ensured? Explain.,"""Such a principle plays a significant role in development""—Give your opinion based on the stem.","Administration is the top-level management function that sets goals, policies, and strategies for an organization.","It is a management approach that uses scientific methods like time and motion studies to find the ""one best way"" to do a job, developed by F.W. Taylor.","1. It is ensured through the Principle of Initiative (উদ্যোগের নীতি).

2. Workers can ""express opinions independently.""

3. This encourages creative thinking.","1. I agree; it fosters Employee Engagement.

2. It utilizes the ""skills and qualifications"" of subordinates.

3. It makes employees feel valued, boosting productivity.

4. It leads to innovative solutions."
2026,Business Org & Mgmt 2nd,2,Holy Cross College,College,"Mr. Ayman, MD of Rabta Food Ltd., has department heads who are accountable to him. However, he does not allow them to make any decisions outside of written policy, which is hindering the pace of work.",Write the full name of F.W. Taylor.,Why is Unity of Command followed in management?,Which management principle does Mr. Ayman follow? Explain.,Analyze the logicality of the MD's steps to bring dynamism to the work of the institution.,Frederick Winslow Taylor.,"It is followed to avoid confusion, overlap of duties, and conflict by ensuring an employee receives orders from only one superior.","1. He follows strict Centralization (কেন্দ্রীয়করণ).

2. Decision-making power is kept at the top.

3. Subordinates cannot act outside fixed policies.","1. His current steps are illogical for dynamism.

2. Strict centralization causes delays and bottlenecks.

3. He should apply Decentralization to empower heads.

4. Autonomy speeds up operational tasks."
2026,Business Org & Mgmt 2nd,2,"DRMC, Dhaka",College,"Mr. Shamim’s firm lacks enough staff, so workers follow multiple bosses. Mr. Arif, however, evaluates previous orders and outcomes before giving tasks, making subordinates comfortable.",What is a principle?,What is meant by Centralization?,Workers in Mr. Shamim's firm are in trouble due to not following which principle? Explain.,Subordinates are comfortable because Mr. Arif follows Unity of Direction—Do you agree? Give arguments.,A principle is a fundamental truth or guideline used for managerial decision-making and actions.,Centralization refers to the concentration of decision-making authority at the top level of management.,"1. They are facing a violation of Unity of Command (আদেশের ঐক্য).

2. Workers must follow ""multiple superiors"".

3. This leads to dual-subordination and confusion.","1. Yes, I agree.

2. He ensures new tasks align with ""previous orders"".

3. One head and one plan for a group of activities.

4. It ensures coordinated effort without conflict."
2026,Business Org & Mgmt 2nd,2,Dhaka City College,College,Manager Mr. Sohel directs supervisors to execute MD's orders. He wants to hire a new supervisor skilled in machinery to make workers more proficient.,What is administration?,Which management principle reduces the importance of subordinates? Explain.,At which level of management is Mr. Sohel? Explain.,Due to which managerial skill of the new supervisor will the workers become proficient? Analyze.,"Administration is the top-level function that determines goals, policies, and broad strategies.",Centralization reduces subordinate importance as all authority is kept at the top level.,"1. Mr. Sohel is a Mid-level Manager.

2. He acts as a link between the MD and supervisors.

3. He implements top-level orders.","1. Workers will improve due to the supervisor's Technical Skill (কারিগরি দক্ষতা).

2. He is ""skilled in machinery"".

3. He can provide practical training to laborers.

4. Field-level proficiency depends on technical guidance."
2026,Business Org & Mgmt 2nd,2,"Police Lines School & College, Rangpur",College,"Mr. Rashid, a manager at Kovid Group, maintains excellent relations with all internal and external parties. He communicates and advises everyone to reach goals quickly, bringing positive results.",What is Unity of Command?,What is meant by Division of Work?,Which managerial quality is observed in Mr. Rashid? Explain.,"""Effective interpersonal skills made Mr. Rashid a successful manager""—Analyze.",Unity of Command means an employee should receive orders from and be accountable to only one superior.,Division of Work involves breaking down the total work into small tasks and assigning them to individuals based on skill to achieve specialization.,"1. He demonstrates Human or Interpersonal Skill (মানবিক দক্ষতা).

2. He maintains ""good relations with all parties"".

3. He ""maintains communication"" internally and externally.","1. His interpersonal skills bridge gaps between stakeholders.

2. Good communication reduces misunderstandings.

3. Coordination allows the firm to reach targets quickly.

4. Success stems from getting work done through people."
2026,Business Org & Mgmt 2nd,2,"DMRMC, Dhaka",College,"Production Manager Mr. Jamal divided tasks among workers. He noted that many workers are temporary or contractual, leading skilled staff to quit frequently, which hinders productivity.",What is a management principle?,What is meant by Unity of Command? Explain.,Which principle of Henri Fayol did Mr. Jamal follow? Explain.,Highlight the importance of the management principle that must be followed to retain workers.,A management principle is a fundamental truth or rule that serves as a guide for managerial actions.,It means an employee should receive orders from only one superior to avoid confusion and dual-subordination.,"1. He followed the Principle of Division of Work (কার্য বিভাজন).

2. He ""divided workers' tasks into different parts"".

3. This improves individual efficiency.","1. He must follow the Principle of Stability of Tenure (চাকরির স্থায়িত্ব).

2. Job security removes worker ""anxiety and fear"".

3. It reduces high labor turnover.

4. Permanent status fosters loyalty and focus."
2026,Business Org & Mgmt 2nd,2,"DMRMC, Dhaka",College,"Saimon, a new BBA graduate, noticed workers are assigned to departments based on education and skill. His boss explained that salaries are fixed according to rank to prevent dissatisfaction.",What is promotion?,Which type of skill is most needed by lower-level managers?,Which management principle did Saimon first think of? Explain.,Is the department head's statement truly helpful in achieving worker satisfaction?,"Promotion is the upward movement of an employee in the hierarchy, involving an increase in rank, responsibility, and salary.",Lower-level managers primarily need Technical Skill to oversee operational tasks and use specific tools or machinery.,"1. He first thought of the Principle of Division of Work.

2. Workers are placed in departments ""according to education and skill.""

3. This leads to higher speed and quality.","1. Yes, it refers to the Principle of Remuneration.

2. Fixed salary structures prevent ""dissatisfaction.""

3. Fair pay builds loyalty and commitment.

4. It ensures equity within the firm."
2026,Business Org & Mgmt 2nd,2,"Cantonment College, Jashore",College,"On his first day, Mr. Tarik saw that every worker has a specific task. His department head noted different salary structures for different ranks to ensure satisfaction.",Who is the father of scientific management?,"Why is the ""Unity is Strength"" principle important?",Which principle did Mr. Tarik see first? Explain.,Analyze how the principle hinted at by the department head helps in worker satisfaction.,F.W. Taylor is the father of scientific management.,"It is important because it fosters team spirit and mutual trust, allowing the organization to achieve goals efficiently with minimal conflict.","1. He first saw the Principle of Division of Work.

2. He noticed ""every worker's task is fixed.""

3. This specialization improves quality and speed.","1. It refers to the Principle of Remuneration.

2. Clear pay structures provide financial stability.

3. It eliminates favoritism, ensuring ""job satisfaction.""

4. Fair pay keeps employees motivated."
2026,Business Org & Mgmt 2nd,2,"Notre Dame College, Dhaka",College,Rajan joined a firm where tasks are assigned based on skill. He noted specific spots for machines and walkways. He also saw everyone working together in unity.,"What is meant by the ""Scalar Chain"" principle?","""Administration is the brain of management"" — Explain.",Which management principle is reflected first in the stem? Explain.,"Evaluate the importance of the ""Unity is Strength"" principle behind the profit growth.",It refers to the formal line of authority and communication flowing from the highest to the lowest levels.,"Administration performs ""thinking"" functions like setting goals and policies, acting as the brain for the organization's ""body.""","1. The Principle of Order is reflected first.

2. There are ""specific places for machines, dustbins, and walkways.""

3. It ensures ""everything is in its place.""","1. Esprit de Corps (Unity is Strength) was crucial.

2. Workers ""working together in unity"" reduces friction.

3. Synergy results in higher total output and profit.

4. It creates a healthy work culture."
2026,Business Org & Mgmt 2nd,2,Milestone College,College,"Mr. Shafi, Chairman of MIP, values employees and provides facilities. However, the MD, Mr. Ashik, only promotes people from his own region, causing dissatisfaction among others.",What is a principle?,Write the principles of scientific management given by F.W. Taylor.,Which management principle does Mr. Shafi follow? Explain.,Analyze what should be done to remove dissatisfaction among workers.,A principle is a fundamental truth or a set of rules that serves as a guide for behavior or evaluation.,"1. Science, not rule of thumb; 2. Harmony, not discord; 3. Cooperation, not individualism; 4. Development of each person to their greatest efficiency.","1. He follows the Principle of Remuneration. 2. He provides ""adequate facilities"" based on the nature of work. 3. This ensures fair rewards for labor.",1. Apply the Principle of Equity to treat all workers equally regardless of region. 2. Establish a merit-based promotion system. 3. Ensure impartial behavior from the MD. 4. Foster a sense of justice to rebuild loyalty.
2025,Business Org & Mgmt 2nd,2,RAJUK College,College,"GM Mr. Kawsar makes major decisions himself but delegates minor ones to lower levels. He maintains good relations and solves worker problems with empathy, keeping them satisfied.",What is a management principle?,Why is F.W. Taylor called the father of scientific management?,Which management principle is mentioned in the stem? Describe.,Which managerial skill helped in achieving worker satisfaction? Describe.,A management principle is a fundamental truth that serves as a guideline for managerial decision-making and actions.,"He is called the father because he used scientific methods like time and motion studies to find the ""one best way"" to perform tasks.","1. It mentions the principle of Centralization and Decentralization. 2. Important decisions are ""kept by him"" (Centralization). 3. Minor decisions are ""given to lower levels"" (Decentralization).","1. He utilized Human or Interpersonal Skill. 2. He maintains ""good relationships"" through communication. 3. He considers problems with ""empathy."" 4. This skill builds trust and high morale among staff."
2025,Business Org & Mgmt 2nd,2,RAJUK College,College,"Mr. Alif founded Nilachal Fashions. Mr. Sajin, a skilled official, makes key decisions and plans. Mr. Nehal supervises workers and implements departmental plans.",What is coordinating?,"""Management is an economic resource""—Explain.",At which level of management is Mr. Nehal working? Describe.,"""Mr. Sajin is an administrator of the institution""—Do you agree? Give reasons.",Coordinating is the process of integrating the activities of separate departments to pursue organizational goals effectively.,"It is a resource because it organizes land, labor, and capital to maximize production and minimize waste for economic gain.","1. Mr. Nehal is a Lower-level (Operational) Manager. 2. He ensures ""proper supervision of workers."" 3. He focuses on executing ""departmental plans"" on the field.","1. Yes, I agree. 2. Administrators determine ""long-term policies and goals."" 3. Mr. Sajin makes ""important decisions and plans."" 4. He acts as the ""brain"" by setting the organization's direction."
