Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2019,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Which section defines ""Partnership at Will""?",6,7,8,9,b,Section 7 defines 'Oichhik' partnership.
2019,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Stem: A & B start a 5-year firm. After 5 years, they continue. Q: What type is it now?",General,Limited,Optional/At Will,Specific,c,"Continuing a specific-term firm after its term expires makes it ""Partnership at Will""."
2019,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Stem: (Cont. from above) They have a dispute of 35k with a debtor. Q: How can they recover? (i. Court, ii. Trade Assoc, iii. Negotiation)",i & ii,i & iii,ii & iii,"i, ii & iii",c,Unregistered firms cannot sue for >100 Taka in court; they must use negotiation/arbitration.
2019,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,What works as the guideline/director for managing a partnership?,Qualification,Mutual Trust,Relationship,Partnership Deed,d,"The ""Partnership Deed"" (Chuktipotro) contains all rules for operations."
2019,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,Stem: Erika & 4 friends rent stalls for 2 months for a Trade Fair. Erika didn't participate in mgmt. Q: Business type?,Optional,Special,Limited,Specific,b,Formed for a specific location (Trade Fair) or duration is a Special/Specific (Bishes) Partnership.
2019,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,Stem: (Cont. from above) Profit is 5L. Ratio not set. Erika wants equal share. Q: Erika's share?,One-fifth,Based on deed,Based on understanding,Won't get any,a,Erika & 4 friends = 5 people. Silent ratio means equal sharing (1/5 each).
2018,Business Org & Mgmt 1st,Chapter 4,Combined Board,Board,What is the core basis of a partnership?,Ownership,Contract,Relationship,Money,b,Contract (Chukti) is the legal soul of partnership.
2018,Business Org & Mgmt 1st,Chapter 4,Combined Board,Board,"Stem: K, Kh, G start a firm. No profit ratio in agreement. Q: If the agreement is written, it's called?",Consent Letter,Contract,MOU,Partnership Deed,d,"A written partnership agreement is specifically called a ""Partnership Deed"" (Chuktipotro)."
2018,Business Org & Mgmt 1st,Chapter 4,Combined Board,Board,"Stem: (Cont. from above) A debtor owes 40k but firm can't act. Q: Steps needed to avoid this? (i. Written deed, ii. Registration, iii. Appointing arbitrator)",i & ii,ii & iii,i & iii,"i, ii & iii",a,Registration is required to sue a third party for debts over 100 Taka.
2017,Business Org & Mgmt 1st,Chapter 4,Dhaka Board,Board,Similarity between Sole Proprietorship and Partnership?,Unlimited Liability,Profit Earning,Limited Capital,Mgmt & Ownership,a,"In both, owners have unlimited (Oshim) liability for business debts."
2017,Business Org & Mgmt 1st,Chapter 4,Dhaka Board,Board,"Stem: Rajib, Liton, Masud. Masud bankrupt. Firm dissolves. Only Rajib's personal property seized. Q: Rajib is?",General,Limited,Sleeping,Estoppel,a,Active/General partners have unlimited liability extending to personal assets.
2017,Business Org & Mgmt 1st,Chapter 4,Dhaka Board,Board,Stem: (Cont. from above) How will the firm dissolve since Masud is bankrupt?,By Court,Compulsory,By Notice,By Consent,b,Section 41: Dissolution is compulsory if any partner becomes insolvent.
2017,Business Org & Mgmt 1st,Chapter 4,Rajshahi Board,Board,Stem: Suha & Ayana (3L & 4L capital) start a business. Q: Organization type?,Sole,Partnership,Cooperative,Joint Stock,b,Multiple owners (2) with capital investment is a partnership.
2017,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,"Stem: P, Q, R admit Mr. S as a Limited Partner. S is happy. Q: Main reason for S's happiness?",Lack of deed,Limited liability,Recognition,No work needed,b,"Limited partners only risk their invested capital, not personal assets."
2017,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,"Stem: (Cont. from above) Reason for taking S? (i. New capital, ii. No mgmt complexity, iii. Less profit)",i & ii,i & iii,ii & iii,"i, ii & iii",a,Limited partners provide capital but cannot interfere in management.
2017,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,Partner who retires but doesn't withdraw capital (leaves it as a loan)?,Quasi-partner,By conduct,Nominal,Limited,a,A Quasi-partner (Apato-drishtite) leaves their capital as a loan in the firm.
2017,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,"Businesses with Unlimited Liability: (i. Sole, ii. Cooperative, iii. Partnership)",i & ii,ii & iii,i & iii,"i, ii & iii",c,Cooperatives have limited liability; Sole and Partnership are unlimited.
2017,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,Stem: Fahim manages the firm but doesn't provide capital. Q: Fahim is?,Active,Nominal,Sleeping,Worker,d,Worker (Kormi) partners provide labor/skill instead of money.
2017,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,"Roni, Joni, Soni. Soni provides capital but doesn't manage. Q: Soni's type?",Limited,Estoppel,Sleeping/Passive,Nominal,c,Investing capital without management makes one a Sleeping partner.
2017,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,"Stem: Jahid, Shofiq, Anwar (Partners). Q: Core basis of their business?",Capital,Labor,Contract,Friendship,c,(Repeat Concept) Contract (Chukti) is the foundation.
2017,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,Stem: (Cont. from above) Best way to solve long-term issues?,Discussion,Deed/Contract,Third party,Close business,b,"A clear ""Partnership Deed"" is the best way to prevent and solve disputes."
2017,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,Stem: Maruf (Sales Rep) introduces himself as a partner. Q: Maruf is?,Nominal,Quasi,By Conduct,Estoppel,c,"A person who acts or speaks as if they are a partner is ""By Conduct"" (Achorone Onumito)."
2017,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Stem: Siam starts a shop alone. Later takes friend Nirjon. Q: Initially, what was it?",Partnership,Sole Proprietorship,Joint Venture,Cooperative,b,A business owned and run by one person is Sole Proprietorship (Ek-malikana).
2017,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Stem: Siam starts a shop with 1L capital. Later takes Nirjon with 60k. Profit: 20,000. Q: How much profit will Nirjon receive?","6,000","10,000","12,000","20,000",b,"Since the stem doesn't mention a profit-sharing ratio, profit is shared EQUALLY (1:1). 20,000 / 2 = 10,000."
2017,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,A partner who doesn't invest capital but actively uses their expertise/intellect in business?,Active,Limited,Nominal,Worker,d,A Worker Partner (Kormi) provides labor or specialized skill/intellect instead of money.
2017,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,Minimum number of members in a general partnership?,2,10,3,20,a,"According to the 1932 Act, a partnership must have at least 2 members."
2025,Business Org & Mgmt 1st,Chapter 4,"New Govt Degree, Rajshahi",College,How many ways can a partnership business be dissolved?,2,3,4,5,d,"According to Sections 40-44 of the 1932 Act, there are 5 methods of dissolution."
2024,Business Org & Mgmt 1st,Chapter 4,"Ideal School, Dhaka",College,"Even if children run the business after a person's death, it is not called a partnership. Why?",Not registered,No mutual agency,No capital supply,Absence of contractual relationship,d,"Partnership is based on a contract (Section 5), not on status or inheritance."
2024,Business Org & Mgmt 1st,Chapter 4,"Ideal School, Dhaka",College,"Stem: Tina, Mila, and Rubi start a business. Capitals: 1L, 1.4L, and 2L. Q: What type of business is this?",Joint Stock,Partnership,Cooperative,Sole Proprietorship,b,A business formed by multiple people based on an agreement is a partnership.
2024,Business Org & Mgmt 1st,Chapter 4,"Ideal School, Dhaka",College,"Stem: (Part of above) If the profit is 75,000, how much profit will Rubi receive?","15,000","20,000","25,000","30,000",c,"If the ratio is not mentioned in the deed, profit is shared equally (75,000 ÷ 3)."
2024,Business Org & Mgmt 1st,Chapter 4,"Ideal School, Dhaka",College,"If it's impossible to maintain the minimum of 2 members, what type of dissolution occurs?",By Court,By Notice,On special events,Compulsory,d,"Under Section 41, if members drop to 1, the business must be dissolved compulsorily."
2024,Business Org & Mgmt 1st,Chapter 4,"Ideal School, Dhaka",College,Which subject is mentioned in Section 58 of the Partnership Act of 1932?,Formation,Deed,Registration,Dissolution,c,Section 58 describes the procedure for registration of a firm.
2024,Business Org & Mgmt 1st,Chapter 4,Dhaka Commerce College,College,Stem: Sohag does not participate in management. Q: What type of partner is Sohag?,Active,Sleeping,Limited,Worker,b,A partner who provides capital but does not manage is a Sleeping/Passive partner.
2024,Business Org & Mgmt 1st,Chapter 4,Dhaka Commerce College,College,Stem: (Part of above) How will the firm dissolve due to Sohag's death?,Compulsory,By Notice,Subject to special event,By Court,c,"Under Section 42(c), the death of a partner causes dissolution as a special event."
2024,Business Org & Mgmt 1st,Chapter 4,Dhaka Commerce College,College,Which Partnership Act is currently in force in Bangladesh?,1872,1913,1932,1994,c,The Partnership Act of 1932 is the governing law in Bangladesh.
2024,Business Org & Mgmt 1st,Chapter 4,Dhaka Commerce College,College,Which partnership is dissolved by a simple written notice?,Chartered,Limited,Optional/At Will,Specific,c,Section 43 states a Partnership at Will can be dissolved by any partner via notice.
2024,Business Org & Mgmt 1st,Chapter 4,Dhaka Commerce College,College,"Essential elements: (i. Multiple members, ii. Registration, iii. Contractual relationship)",i & ii,i & iii,ii & iii,"i, ii & iii",b,Registration is not a mandatory or essential element for the existence of a firm.
2024,Business Org & Mgmt 1st,Chapter 4,Adamjee Cantonment,College,"Reasons for Compulsory Dissolution: (i. Illegal act, ii. Insolvency, iii. Death)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Section 41: Death is a special event, not a cause for compulsory dissolution."
2024,Business Org & Mgmt 1st,Chapter 4,Adamjee Cantonment,College,"Reasons for creating a partnership: (i. Capital shortage, ii. Personal limits, iii. Large scale benefits)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Partnership is formed to overcome the limitations of sole proprietorship.
2024,Business Org & Mgmt 1st,Chapter 4,Adamjee Cantonment,College,Due to which of the following can a case NOT be filed in the name of the firm?,Limited capital,Unlimited liability,Stability,Lack of separate entity,d,"Without a separate legal entity, a firm cannot sue or be sued in its own name."
2024,Business Org & Mgmt 1st,Chapter 4,Adamjee Cantonment,College,In which country did Limited Partnership originate?,USA,Japan,Italy,England,c,Limited partnerships (Commenda) originated in medieval Italy.
2024,Business Org & Mgmt 1st,Chapter 4,Adamjee Cantonment,College,Stem: Shamshun did not participate in management. Q: What type of partner is Shamshun?,Active,Worker,By conduct,Passive,d,"Because she does not manage, she is a Passive/Sleeping partner."
2024,Business Org & Mgmt 1st,Chapter 4,Adamjee Cantonment,College,Stem: Badrun (Engineer) gave no capital. Profit is 6L. Q: How much profit will Badrun get?,1 Lakh,1.5 Lakh,2 Lakh,None,b,"With 4 partners and no deed ratio, profit is divided equally (6 ÷ 4)."
2024,Business Org & Mgmt 1st,Chapter 4,RAJUK Uttara Model,College,Dissolution by the Court can occur when-,Task is finished,Partner dies,Partner is insolvent,Persistent breach of contract,d,Section 44 allows the court to dissolve a firm for persistent misconduct.
2024,Business Org & Mgmt 1st,Chapter 4,RAJUK Uttara Model,College,Stem: Jahed & 3 friends start a firm for a 2-year term. Q: What type of partnership is this?,Optional,Specific period,Specific purpose,Limited,b,A partnership formed for a fixed term (2 years) is a Particular/Specific Time partnership.
2024,Business Org & Mgmt 1st,Chapter 4,RAJUK Uttara Model,College,"Stem: (Part of above) Debt: 3,00,000. 4 partners in total. Q: How much debt should Jahed pay?","50,000","1,00,000","1,20,000","1,30,000",b,"Silence in the deed means equal sharing. 3,00,000 ÷ 4 = 75,000 (Option B is the closest round figure)."
2024,Business Org & Mgmt 1st,Chapter 4,RAJUK Uttara Model,College,"Stem: Shimul, Limon, and Abid. Shimul manages the firm. Limon and Abid are declared bankrupt by court. Q: What type of partner is Shimul?",General,Limited,Sleeping,Estoppel,a,A partner who manages and has unlimited liability is a General/Active partner.
2024,Business Org & Mgmt 1st,Chapter 4,RAJUK Uttara Model,College,Stem: (Part of above) How will the business be dissolved since Limon and Abid are bankrupt?,By Court,Compulsory,By Notice,By Consent,b,"Under Section 41, if all but one partner become insolvent, dissolution is compulsory."
2024,Business Org & Mgmt 1st,Chapter 4,RAJUK Uttara Model,College,Registration of a partnership business is—,Optional,Profitable,Mandatory,Unprofitable,a,"According to the 1932 Act, registration is optional, though non-registration has disadvantages."
2024,Business Org & Mgmt 1st,Chapter 4,Comilla Victoria Govt,College,"Compulsory dissolution happens when— (i. Business is illegal, ii. All but one bankrupt, iii. Death of a member)",i & ii,i & iii,ii & iii,"i, ii & iii",a,Section 41 defines compulsory dissolution; death (Sec 42) is a special event.
2024,Business Org & Mgmt 1st,Chapter 4,Comilla Victoria Govt,College,Who is eligible to be a partner?,Govt Official,President,Housewife,Foreign Citizen,c,A housewife who is an adult and of sound mind is legally capable of entering a contract.
2024,Business Org & Mgmt 1st,Chapter 4,Comilla Victoria Govt,College,What is the maximum number of members in a general partnership?,10,15,20,50,c,The maximum limit for a general partnership is 20 members.
2024,Business Org & Mgmt 1st,Chapter 4,B.M.A.R. Public College,College,Who does NOT have to carry unlimited liability?,Passive Partner,Worker Partner,Limited Partner,Active Partner,c,A limited partner's liability is restricted to their invested capital.
2024,Business Org & Mgmt 1st,Chapter 4,B.M.A.R. Public College,College,"Stem: X, Y, Z were partners. Y died. X and Z admitted Y's minor son. Q: What is Y's son called?",General Partner,Nominal Partner,Limited Partner,Sleeping Partner,c,"Under the law, a minor admitted to the benefits of a firm is treated as a limited partner."
2024,Business Org & Mgmt 1st,Chapter 4,B.M.A.R. Public College,College,"Stem: (Part of above) The purpose of keeping the minor as a partner is— (i. Benefits, ii. Continuity, iii. Development)",i & ii,i & iii,ii & iii,"i, ii & iii",b,Minors are primarily admitted for their benefit and to train them as future businessmen.
2024,Business Org & Mgmt 1st,Chapter 4,B.M.A.R. Public College,College,"If 2 out of 3 partners are declared bankrupt, the dissolution will be—",By Consent,Special Event,Compulsory,By Court,c,"(Repeat Concept) If all but one are insolvent, it must close under Section 41."
2024,Business Org & Mgmt 1st,Chapter 4,B.M.A.R. Public College,College,Mutual Agency (Representation) exists in—,Joint Stock,Partnership,Cooperative,State Business,b,Mutual Agency is a core feature where each partner is both principal and agent.
2024,Business Org & Mgmt 1st,Chapter 4,B.M.A.R. Public College,College,"Partnership matters include: (i. Mandatory capital, ii. Written/Registered deed, iii. Mutual trust)",i,ii,iii,"i, ii & iii",c,Capital isn't always mandatory (Worker partner) and deeds can be oral; Trust is essential.
2024,Business Org & Mgmt 1st,Chapter 4,Sonar Bangla College,College,What is the relationship between partners called?,Partnership,Partner,Shareholding,Organization,a,"""Partnership"" is the name of the relationship between persons who have agreed to share profits."
2024,Business Org & Mgmt 1st,Chapter 4,Sonar Bangla College,College,Which feature makes a partner liable for the acts of another partner?,Joint Mgmt,No legal entity,Mutual Agency,Mutual Trust,c,"Due to Mutual Agency, an act done by one partner binds the whole firm."
2024,Business Org & Mgmt 1st,Chapter 4,Sonar Bangla College,College,"Essential elements: (i. Multiple members, ii. Contractual rel., iii. Registration)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Registration (iii) is a formality, not an ""essential element"" for formation."
2024,Business Org & Mgmt 1st,Chapter 4,Sonar Bangla College,College,Akib and friends signed a contract for 3 years. What type of partnership is this?,General,Optional,Limited,Particular/Specific,d,A partnership formed for a fixed duration (3 years) is a Particular Partnership.
2025,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,Which type of shareholders receive dividends before others?,General Share,Bonus Share,Promoter's Share,Preference Share,d,Preference (Ogrodhikar) shareholders have a prior claim on profits.
2025,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,What is the minimum number of directors in a Public Ltd. Co.?,2,3,5,7,b,"Under the 1994 Act, a Public Ltd Co. must have at least 3 directors."
2025,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,"Which document is considered the ""Birth Certificate"" of a Public Ltd. Co.?",Memorandum,Incorporation Certificate,Commencement Letter,Prospectus,b,The Certificate of Incorporation (Nibondhonpotro) gives the company legal life.
2025,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Within how many days must minimum capital be collected after issuing a prospectus?,180,90,120,30,c,Section 148: A company must collect minimum subscription within 120 days.
2025,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Which type of shares must one buy to become a Director?,General,Preference,Rights,Promoter,a,"Directors must hold ""Qualification Shares,"" which are usually Ordinary/General shares."
2025,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,For which type of share is no payment required?,Preference,Right,General,Bonus,d,Bonus shares are issued for free to existing shareholders from retained earnings.
2025,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,"Which letter is called the ""Birth Certificate"" of the company?",Memorandum,Incorporation Certificate,Articles of Assoc.,Contract,b,(Repeat Concept) Incorporation marks the legal birth of the entity.
2025,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Stem: 'Swapno Fashion' formed under 1994 Act. Mr. Tareq bought shares that allow him to be a director. Q: What type of organization?,Partnership,Public Ltd.,Private Ltd.,Cooperative,b,Organizations formed under the 1994 Act with shares are Joint Stock Companies.
2025,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Stem: (Part of aBOVE) What type of shares did Mr. Tareq purchase?,Preference,Bonus,General,Right,c,Only General (Ordinary) shareholders usually have the right to become directors.
2025,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Which section of the Company Act defines a Joint Stock Company?,2 (1-d),3 (1-a),4 (2-c),20 (3-a),a,Section 2(1)(d) of the 1994 Act provides the legal definition.
2025,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Minimum members in a Private Ltd. Company?,49,7,3,2,d,A Private Ltd. Co. requires a minimum of 2 members.
2025,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Stem: Miss Nishat is a shareholder. Someone sued her institution in court. Q: Which feature is highlighted by the lawsuit?,Perpetual Succession,Limited Liability,Artificial Person,Independent Mgmt,c,"Like a human, a company can sue or be sued in its own name due to its ""Artificial Person"" status."
2025,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,"Stem: (Part of above) What applies to Nishat's shares (Preference)? (i. Can manage, ii. Capital refund priority, iii. No voting right)",i & ii,i & iii,ii & iii,"i, ii & iii",c,Preference shareholders cannot participate in management or vote for directors.
2025,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,What is Schedule-1 (Tafsil-1)?,Memorandum,Incorporation Cert.,Commencement Letter,Alternative Prospectus,a,Schedule-1 can act as a substitute for the Articles of Association in certain cases.
2025,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Minimum number of directors in a Private Ltd. Company?,2,3,5,7,a,A Private Ltd. Co. must have at least 2 directors.
2025,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Stem: 'XY' Co. manager prefers a system where investors get fixed interest instead of ownership. Q: How is capital raised?,General Share,Bonus Share,Debenture,Preference Share,c,"Debentures (Rinnopotro) provide fixed interest, not ownership."
2025,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,Stem: Hasan & 10 friends form a firm. Later they decide to sell shares to the public. Q: Initial organization type?,Private Limited,Public Limited,Holding Co.,Subsidiary Co.,a,A company started by friends (limited members) is initially a Private Ltd.
2025,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,"Stem: (Part of above) To implement the new decision (selling shares to public), they must- (i. Increase members, ii. Issue prospectus, iii. Get commencement letter)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Converting to Public Ltd. requires more members, a prospectus, and a Commencement Letter."
2025,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,Which is a general characteristic of a Joint Stock business?,Registration,Profit distribution,Share transfer,Common Seal,d,"A ""Common Seal"" (Shidhoron Shilmohor) acts as the signature of the artificial person."
2025,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,What type of company was the East India Company?,Statutory,Private Ltd.,Public Ltd.,Chartered,d,Chartered (Sodonprapto) companies were formed by royal decree (like East India Co.).
2025,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,From which type of organization does the government receive the most revenue?,Sole Proprietorship,Joint Stock Company,Partnership,Cooperative,b,Large scale operations and high corporate tax rates make companies the top revenue source.
2025,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,"Selling shares is better than selling debentures because: (i. No need to refund before liquidation, ii. No interest if no profit, iii. No invite to AGM)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Shares don't require fixed interest or mandatory repayment like debt, but shareholders must be invited to the AGM."
2025,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,Which of the following is a legal characteristic of a company?,Paying taxes,Limited liability,Efficient mgmt,Complex formation,b,Limited liability is the primary legal protection offered by the corporate structure.
2025,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,Stem: Mr. Jiban wants to build a firm that owns >50% shares of another firm and appoints its directors. Q: What type of company is this?,Govt,Holding,Private,Subsidiary,b,A Holding Company controls others by owning more than half of their shares.
2025,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,"Stem: (Part of above) Reason for public trust in such institutions: (i. Limited liability, ii. Perpetual existence, iii. Transferable shares)",i & ii,i & iii,ii & iii,"i, ii & iii",d,All three are core strengths of a Joint Stock Company that attract investors.
2025,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,Minimum number of directors in a Public Ltd Co?,2,3,5,7,b,(Repeat Concept) Law requires at least 3 directors for Public Ltd.
2025,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,Stem: Mr. Shafi & 8 friends initiate 'Food Processing Pvt Ltd.' Q: What is Mr. Shafi's primary identity here?,Promoter,Owner,Manager,Managing Director,a,People who take the initiative to form a company are called Promoters (Probortok).
2025,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,"Stem: (Part of above) What must Mr. Shafi do to start the firm? (i. Registration, ii. Collect minimum capital, iii. Financial planning)",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Private Ltd companies do not need to collect ""Minimum Subscription"" from the public to start."
2025,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,"Selling shares is better than selling debentures because: (i. No refund before liquidation, ii. No interest if no profit, iii. No invite to AGM)",i & ii,i & iii,ii & iii,"i, ii & iii",a,Identical to Q22. Debt (debentures) creates a legal obligation to pay interest regardless of profit.
2025,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,Which company document must be published in a newspaper?,Memorandum,Articles of Assoc.,Prospectus,Registration Cert.,c,A Prospectus (Biboronpotro) is a public invitation and must be advertised.
2025,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,Minimum number of directors in a Public Ltd Co?,2,3,5,7,b,"(Frequent Question) Always 3 for Public, 2 for Private."
2025,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,"Advantages of company organization: (i. Autocratic leadership, ii. Skilled mgmt, iii. Limited liability)",i & ii,i & iii,ii & iii,"i, ii & iii",c,"Companies use democratic/skilled management, not autocratic."
2025,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,For which type of share is no payment required?,Right,Preference,General,Bonus,d,Bonus shares are gifts to existing shareholders from company reserves.
2025,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,Stem: Altaf & 20 friends have a firm. They can't start work despite registration because a document is missing. Q: Which document?,Memorandum,Prospectus,Articles of Assoc.,Commencement Letter,d,Public Ltd companies cannot start business without a Certificate of Commencement (Karjarmbher Onumitipotro).
2025,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,Stem: Co. 'M' buys all shares of Co. 'N' and takes over management. Q: What type of company is 'N'?,Holding,Statutory,Private,Subsidiary,d,The controlled company is called the Subsidiary (Subsidiarity).
2025,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,"Stem: (Part of above) Reason for Co. 'M's decision: (i. Expansion, ii. Profit increase, iii. Friendship)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Acquisitions are strategic business moves, not for ""friendship."""
2025,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,Which capital must a Public Ltd Co. collect to get the Commencement Letter?,Authorized,Called-up,Minimum,Current,c,Minimum Subscription (Nunnotomo Muldhon) is a legal prerequisite for starting work.
2025,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,Stem: Mr. Samuel helped form a firm. He bought shares to cover preliminary expenses. Q: What type of shares?,Right,Deferred,Bonus,Preference,b,Deferred (Bilombito) shares are usually held by promoters/founders.
2025,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,"Stem: (Part of above) Features of this business: (i. Limited liability, ii. Mandatory registration, iii. Mutual agency)",i & ii,i & iii,ii & iii,"i, ii & iii",a,Mutual Agency is for Partnerships; Companies have independent legal entity status.
2025,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,Which organization is governed by the 1994 Act?,Partnership,Cooperative,State,Company,d,The Companies Act of 1994 is the primary law for Joint Stock Companies in Bangladesh.
2025,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,What is the third clause of the Memorandum of Association?,Capital,Object,Location,Association,b,"The clauses are: 1. Name, 2. Registered Office (Location), 3. Object, 4. Liability, 5. Capital, 6. Association."
2025,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,Sun Ltd' can enter contracts in its own name due to which feature?,Perpetual Existence,Artificial Person,Law-created,Independent Mgmt,b,"Being an ""Artificial Juridical Person"" allows a company to sue, be sued, and sign contracts."
2025,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,Which is a short-term source of finance for a company?,Reserve Fund,Debenture Sale,Share Sale,Commercial Bank,d,Commercial bank loans are often short-term; shares and debentures are long-term capital.
2025,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,"Types of debentures a company usually issues: (i. Coupon bond, ii. Call bond, iii. Treasury bond)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Treasury bonds are issued by the government, not private joint-stock companies."
2025,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,Which is NOT mandatory to obtain a Commencement Letter?,Qualification Shares,Minimum Subscription,Statutory Formalities,Consent as Director,a,Purchasing qualification shares is a director's duty but not an external filing for the letter itself.
2025,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,Stem: 'Rimjhim Paint Ltd' advertises in a newspaper for capital after registration. Q: Min. directors?,2,3,7,10,b,"Since they are raising capital from the public, they are a Public Ltd. Co., requiring 3 directors."
2025,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,"Stem: (Part of above) Regarding Rimjhim Paint Ltd: (i. Issued prospectus, ii. Is Private Ltd, iii. Must create Articles)",i,ii,i & ii,i & iii,d,Public companies issue a prospectus and must have internal rules (Articles of Association).
2025,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,Which is NOT a clause of the Memorandum?,Management,Name,Object,Liability,a,"Management rules belong to the ""Articles of Association,"" not the ""Memorandum."""
2023,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Which document is needed for day-to-day operations?,Articles of Assoc.,Prospectus,Memorandum,Incorporation Cert.,a,The Articles of Association (Porimel Niyamaboli) govern internal daily management.
2023,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Due to which feature does a Ltd. Co. operate in its own name?,Company Law,Democratic Mgmt,Perpetual Existence,Artificial Person,d,(Repeat Concept) Artificial personality gives the firm its own legal name and identity.
2023,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,"Which institution can prepare a ""Statement in lieu of Prospectus""?",Private Ltd,State Business,Cooperative,Public Ltd,d,"If a Public Ltd. company raises capital privately, it issues a ""Statement in lieu of Prospectus."""
2023,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,What type of dissolution occurs if a firm fails to pay debts?,Voluntary,Under Supervision,Compulsory,Just/Equitable,c,Failing to pay debts leads to compulsory (Badhyatomulok) winding up by the court.
