Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2022,Finance 1st paper,Chapter 6,Rajshahi Board,Board,Which of the following is NOT an internal source of long-term finance?,Retained Earnings,Lease Financing,Depreciation Fund,Dividend Equalization Fund,B,"Lease financing involves an external lessor, making it an external source of finance."
2022,Finance 1st paper,Chapter 6,Rajshahi Board,Board,What is a bond called that does not pay periodic interest?,Coupon Bond,Zero Coupon Bond,Perpetual Bond,Callable Bond,B,Zero-coupon bonds provide returns via a deep discount at purchase rather than annual interest.
2022,Finance 1st paper,Chapter 6,Rajshahi Board,Board,"Navana Securities issued a perpetual bond (FV 1,000) with a 15% coupon. What type of bond is this?",Perpetual Bond,Coupon Bond,Treasury Bond,Zero Coupon Bond,A,"Since no maturity period is mentioned and a coupon exists, it is treated as a perpetual (irredeemable) bond."
2022,Finance 1st paper,Chapter 6,Rajshahi Board,Board,"Regarding Navana's bond (Int 15%, K 12%): (i) Annual interest is 120 (ii) Current value is 1,250 (iii) Investment is profitable.",i & ii,i & iii,ii & iii,"i, ii & iii",C,"Interest is 150. Value = $150 / 0.12 = 1250$. Since value > price (implicit par), it is profitable."
2022,Finance 1st paper,Chapter 6,Jessore Board,Board,Which of the following is a source of long-term financing?,Treasury Bill,Bond,Commercial Bank,Commercial Paper,B,Bonds are standard long-term debt instruments; T-Bills and Commercial Papers are short-term.
2022,Finance 1st paper,Chapter 6,Jessore Board,Board,What is the full form of YTM?,Year To Month,Year To Maturity,Yield To Month,Yield To Maturity,D,Yield to Maturity is the total return anticipated on a bond if held until it expires.
2022,Finance 1st paper,Chapter 6,Jessore Board,Board,What is a bond called that pays no interest?,Coupon Bond,Zero Coupon Bond,Junk Bond,Treasury Bond,B,Zero-coupon bonds are issued at a discount and redeemed at par without interest payments.
2022,Finance 1st paper,Chapter 6,Jessore Board,Board,"Mr. Tamim invested in a 5-year zero-coupon bond (FV 1,000) with a 10% expected return. What is its current value?",621 TK,900 TK,909 TK,"1,000 TK",A,$PV = 1000 / (1.10)^5 = 620.92 \approx 621$ TK.
2022,Finance 1st paper,Chapter 6,Jessore Board,Board,What financial benefit will Mr. Tamim receive from his zero-coupon bond investment?,Capital Gain,Coupon,Yield,Commission,A,The difference between the discounted purchase price and the face value is a capital gain.
2022,Finance 1st paper,Chapter 6,Jessore Board,Board,Long-term financing sources for a Joint Stock Co. include: (i) Debt capital (ii) Common shares (iii) Preferred shares.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three are standard components of a company's long-term capital structure.
2022,Finance 1st paper,Chapter 6,Comilla Board,Board,"Which securities are free from ""fixed costs"" (legally binding fixed payments)?",Common Share,Preferred Share,Debenture,"i, ii & iii",A,"Dividends on common shares are not mandatory, unlike bond interest or preferred dividends."
2022,Finance 1st paper,Chapter 6,Comilla Board,Board,What is a bond with no specified maturity period called?,Coupon Bond,Zero Coupon Bond,Perpetual (Infinite) Bond,Prize Bond,C,Perpetual bonds (or Consols) pay interest indefinitely and have no maturity date.
2022,Finance 1st paper,Chapter 6,Comilla Board,Board,"If the required rate of return increases from 10% to 12%, what happens to the bond's intrinsic value?",Price will increase,Price will decrease,No change,No relationship,B,"There is an inverse relationship; as the required rate (discount rate) goes up, the present value goes down."
2022,Finance 1st paper,Chapter 6,Comilla Board,Board,What is the full form of IPO?,Initial Popular Offering,Internal Public Offering,Initial Public Offering,International Public Offering,C,An IPO is the first sale of stock by a private company to the public.
2022,Finance 1st paper,Chapter 6,Comilla Board,Board,Which of the following is NOT an authority that issues bonds?,City Corporation,Joint Stock Company,Partnership Business,Foreign Government,C,Partnership businesses cannot issue bonds; bonds are usually issued by corporations or governments.
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,Characteristics of a Zero Coupon Bond include: (i) Sold at par (ii) Sold at discount (iii) No coupon rate.,i & ii,ii & iii,i & iii,"i, ii & iii",B,Zero-coupon bonds are always sold at a discount (below par) and have a 0% coupon rate.
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,"A bond has a 10% coupon, 1,000 face value, and 10-year maturity. What type of bond is this?",Treasury Bond,Zero Coupon Bond,Coupon Bond,Bearer Bond,C,"Because it has a specified interest rate (coupon), it is classified as a Coupon Bond."
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,"A 10-year bond has 1,000 face value, 1,050 market price, 10% coupon, and 9% required return. (i) CY is 9.52% (ii) Sold at premium (iii) Maturity value is 1,000.",i & ii,ii & iii,i & iii,"i, ii & iii",D,"$CY = 100/1050 \approx 9.52\%$. Price (1050) > FV (1000), so it's a premium bond. Maturity value equals FV."
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,What is a bond issued by the government called?,Treasury Bill,Treasury Bond,Corporate Bond,Income Bond,B,Treasury bonds are long-term debt instruments issued by the government.
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,Who can issue bonds? (i) Government (ii) Foreign company (iii) Corporation.,i & ii,ii & iii,i & iii,"i, ii & iii",D,All three entities have the legal authority to issue debt instruments like bonds to raise capital.
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,Who is directly involved in the secondary market? (i) Share buyer (ii) Share seller (iii) Broker.,i & ii,ii & iii,i & iii,"i, ii & iii",D,The secondary market (Stock Exchange) involves buyers and sellers trading existing shares through brokers.
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,"A bond has 120 interest, 1,000 face value, and 850 market price. What is the approximate Yield to Maturity (YTM)?",12%,12.12%,14.12%,16.35%,C,$YTM \approx \frac{120 + (1000-850)/10}{(1000+850)/2} = \frac{135}{925} \approx 14.59\%$. C is the closest.
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,"If the YTM is less than the coupon rate, the bond's market price will be:",Higher than Par,Lower than Par,Equal to Par,Equivalent,A,"When market rates are lower than the coupon, the bond becomes more valuable and sells at a premium."
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,"Face value 2,000, sold at 10% premium. Coupon rate 13%. What is the Current Yield (CY)?",10%,11.82%,12.82%,13%,B,"Price = 2,200. Int = 260. $CY = 260 / 2200 \approx 11.82\%$."
2022,Finance 1st paper,Chapter 6,Chittagong Board,Board,"If the market interest rate increases, the value of an existing bond:",Increases,Decreases,Remains unchanged,Doubles,B,There is an inverse relationship between market interest rates and bond prices.
2022,Finance 1st paper,Chapter 6,Sylhet Board,Board,Under which ministry does BSEC operate?,Ministry of Commerce,Ministry of Finance,Ministry of Industry,Ministry of Agriculture,B,The Bangladesh Securities and Exchange Commission is under the Ministry of Finance.
2022,Finance 1st paper,Chapter 6,Sylhet Board,Board,Tools of long-term financing include: (i) Debenture (ii) Treasury Bill (iii) Common Share.,i & ii,i & iii,ii & iii,"i, ii & iii",B,"Treasury bills are short-term money market instruments, not long-term."
2022,Finance 1st paper,Chapter 6,Sylhet Board,Board,What is a bond called that does not pay interest?,Treasury Bond,Junk Bond,Coupon Bond,Zero Coupon Bond,D,Zero-coupon bonds are issued at a discount and pay no periodic interest.
2022,Finance 1st paper,Chapter 6,Sylhet Board,Board,Internal sources of long-term finance include: (i) Debenture (ii) Retained Earnings (iii) Depreciation Fund.,i & ii,i & iii,ii & iii,"i, ii & iii",C,Debentures are an external source of capital (borrowing from the public).
2022,Finance 1st paper,Chapter 6,Sylhet Board,Board,What is the full form of IPO?,Initial Public Offer,Initial Public Offering,Internal Public Offer,Internal Public Offering,B,An Initial Public Offering is the first time shares are offered to the general public.
2022,Finance 1st paper,Chapter 6,Sylhet Board,Board,What is the rate of return if a bond is held until maturity called?,YTC,Yield,YTM,Current Yield,C,Yield to Maturity (YTM) measures the total return of a bond held until its final date.
2022,Finance 1st paper,Chapter 6,Barisal Board,Board,What is a long-term debt instrument issued by the government called?,Treasury Bill,Treasury Bond,Municipal Bond,Corporate Bond,B,Treasury Bonds are the government's long-term borrowing instruments.
2022,Finance 1st paper,Chapter 6,Barisal Board,Board,Intrinsic value of a bond is related to: (i) Maturity period (ii) Discount rate (iii) Maturity value.,i & ii,ii & iii,i & iii,"i, ii & iii",D,All three are variables in the Bond Valuation formula.
2022,Finance 1st paper,Chapter 6,Barisal Board,Board,"If coupon rate = expected return, but the bond is redeemed at a premium while sold at par:",CY = YTM,Value < Par,YTM > Coupon,Price > Value,C,"Redemption at a premium adds extra return, making the YTM higher than the coupon rate."
2022,Finance 1st paper,Chapter 6,Barisal Board,Board,What must a company pay for financing through bonds?,Profit,Dividend,Interest,Gain,C,"Interest is a mandatory, tax-deductible payment for debt holders."
2022,Finance 1st paper,Chapter 6,Barisal Board,Board,A bond that has no specified maturity date is called:,Zero Coupon Bond,Perpetual Bond,Redeemable Bond,Coupon Bond,B,Perpetual bonds pay interest indefinitely and have no end date.
2022,Finance 1st paper,Chapter 6,Barisal Board,Board,Zero Coupon Bonds: (i) Sold at discount (ii) Have fixed maturity (iii) Paid at par.,i & ii,ii & iii,i & iii,"i, ii & iii",D,Zero-coupon bonds are discounted debt instruments with specific terms and par redemption.
2022,Finance 1st paper,Chapter 6,Dinajpur Board,Board,"Why is preferred stock called a ""Hybrid"" security?",It has a fixed term,It has a fixed dividend,It contains features of both common stock and bonds,Holders receive dividends before common holders,C,It acts like a bond (fixed payments) but represents ownership like common stock.
2022,Finance 1st paper,Chapter 6,Dinajpur Board,Board,"Mr. 'X' bought a bond: Face Value (FV) 800, Market Price 1,000, and Annual Interest 40. What is the interest rate?",4%,5%,6%,7%,B,Rate = $(\text{Interest} / \text{Face Value}) \times 100 = (40 / 800) \times 100 = 5\%$.
2022,Finance 1st paper,Chapter 6,Dinajpur Board,Board,"X' Co. issued a perpetual debenture (FV 100) with a 10% coupon. If the required return is 15%, what is its intrinsic value?",66.67,86.67,96.67,76.67,A,$Value = \text{Interest} / \text{Required Return} = 10 / 0.15 = 66.67$.
2022,Finance 1st paper,Chapter 6,Dinajpur Board,Board,"Regarding the 100 FV, 10% coupon, 15% required return bond: (i) Irredeemable (ii) Issued at discount (iii) Long-term source.",i & ii,i & iii,ii & iii,"i, ii & iii",D,"It is perpetual (irredeemable), valued lower than par (discount), and used for long-term capital."
2022,Finance 1st paper,Chapter 6,Dinajpur Board,Board,In which of the following is the rate of return fixed?,Debenture,Common Share,Promoter Share,Bonus Share,A,Debentures (Bonds) have a legally fixed interest rate.
2022,Finance 1st paper,Chapter 6,Dinajpur Board,Board,Which is an external source of long-term financing?,Depreciation Fund,Debenture,Own Capital,Retained Earnings,B,Debentures involve borrowing money from the public/external investors.
2022,Finance 1st paper,Chapter 6,Mymensingh Board,Board,What is the fund collected for a company's fixed assets and investment purposes called?,Short-term Finance,Working Capital Finance,Mid-term Finance,Long-term Finance,D,Long-term finance is used to fund permanent assets and long-term investments.
2022,Finance 1st paper,Chapter 6,Mymensingh Board,Board,"From an investor's perspective, common shares offer: (i) Control (ii) Claim on assets (iii) Claim on management.",i & ii,i & iii,ii & iii,"i, ii & iii",D,"Shareholders control the firm, own the residual assets, and participate in management via voting."
2021,Finance 1st paper,Chapter 6,Dhaka Board,Board,Which of the following is a risk-free security?,Treasury Bill,Bond,Share,Mutual Fund,A,Treasury bills are short-term government debt and carry zero default risk.
2021,Finance 1st paper,Chapter 6,Rajshahi Board,Board,Which of the following provides risk-free income?,Govt Bond income,Common Share income,Preferred Share income,Corporate Bond income,A,Income from government-issued bonds is considered free from the risk of default.
2019,Finance 1st paper,Chapter 6,Jessore Board,Board,"If the face value is 500 and the interest amount is 40, what is the coupon rate?",2.50%,5%,7.50%,8%,D,$\text{Rate} = (40 / 500) \times 100 = 8\%$.
2019,Finance 1st paper,Chapter 6,Jessore Board,Board,Preferred shareholders have priority over common shareholders in: (i) Voting (ii) Dividend receipt (iii) Capital return.,i & ii,i & iii,ii & iii,"i, ii & iii",C,Preferred shareholders typically do not have voting rights but have priority in dividends and liquidation.
2019,Finance 1st paper,Chapter 6,Jessore Board,Board,Methods of selling common shares: (i) Public cash offer (ii) Share underwriting (iii) Best effort method.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three are recognized methods for distributing shares to investors.
2019,Finance 1st paper,Chapter 6,Comilla Board,Board,A company divides its total capital into small equal units; each unit is called:,Common Share,Micro Credit,Preferred Share,Debenture,A,A share is the smallest unit of a company's total equity capital.
2019,Finance 1st paper,Chapter 6,Comilla Board,Board,Who are the true owners of a company?,Preferred Holders,Creditors,Common Shareholders,Debenture Holders,C,Common shareholders bear the ultimate risk and hold ownership control.
2019,Finance 1st paper,Chapter 6,Chittagong Board,Board,Which of the following shareholders have voting rights?,Participating Share,Preferred Share,Convertible Share,Common Share,D,"Generally, only common shareholders have the right to vote in annual general meetings."
2019,Finance 1st paper,Chapter 6,Chittagong Board,Board,Ms. Tayyeba received new shares for free instead of cash dividends. What type of share is this?,Common Share,Bonus Share,Deferred Share,Preferred Share,B,Bonus shares are distributed to current shareholders for free out of accumulated profits.
2019,Finance 1st paper,Chapter 6,Sylhet Board,Board,"Mr. Sakib invested in a 1,000 FV zero-coupon bond for 5 years with a 10% return. Current value?",621,900,909,"1,000",A,$PV = 1000 / (1.10)^5 = 620.92 \approx 621$.
2019,Finance 1st paper,Chapter 6,Sylhet Board,Board,What financial benefit will Mr. Sakib receive from his zero-coupon bond investment?,Yield,Coupon,Capital Gain,Commission,C,"The difference between the purchase price (621) and the face value (1,000) is a capital gain."
2019,Finance 1st paper,Chapter 6,Sylhet Board,Board,Factors influencing the Bangladesh stock market include: (i) Rumors (ii) Investor behavior (iii) Policy changes.,i & ii,i & iii,ii & iii,"i, ii & iii",D,"Market prices are often affected by a mix of psychological factors, speculation, and regulations."
2019,Finance 1st paper,Chapter 6,Sylhet Board,Board,"Which of the following is called a ""Hybrid"" security?",Bonus Share,Right Share,Common Share,Preferred Share,D,Preferred stock is a hybrid because it has features of both equity (ownership) and debt (fixed dividends).
2019,Finance 1st paper,Chapter 6,Dinajpur Board,Board,By which bond can the borrower terminate the debt by repurchasing the bond before maturity?,Income Bond,Call Bond,Registered Bond,Put Bond,B,"A ""Call Bond"" gives the issuer the right to redeem/repurchase the bond before its scheduled maturity."
2019,Finance 1st paper,Chapter 6,Dhaka Board,Board,Which of the following is a source of long-term financing?,Treasury Bill,Treasury Bond,Commercial Bank,Commercial Paper,B,Treasury bonds are long-term govt debt; bills and commercial papers are short-term.
2019,Finance 1st paper,Chapter 6,Dhaka Board,Board,Anha Ltd. issues a bond paying 12 TK interest annually indefinitely. What type of bond is this?,Finite Coupon Bond,Infinite (Perpetual) Bond,Zero Coupon Bond,Junk Bond,B,"Since no maturity date is specified and it pays regular interest, it is a Perpetual or Infinite Bond."
2019,Finance 1st paper,Chapter 6,Dhaka Board,Board,"For Anha Ltd.'s bond (Interest 12, Required Return 10%), what is the current value?",15 TK,100 TK,120 TK,150 TK,C,$Value = I / K = 12 / 0.10 = 120$ TK.
2019,Finance 1st paper,Chapter 6,Dhaka Board,Board,"Where should investors seeking ""Fixed Income"" invest? (i) Common Share (ii) Preferred Share (iii) Coupon Bond.",i & ii,i & iii,ii & iii,"i, ii & iii",C,"Common share returns vary; Preferred shares and Bonds provide fixed, predictable returns."
2018,Finance 1st paper,Chapter 6,Combined Board,Board,"A zero-coupon bond has a face value of 1,000 and a 10-year term. If the required return is 10%, what is the PV?",385 TK,485 TK,585 TK,685 TK,A,$PV = 1000 / (1.10)^{10} \approx 385.54$ TK.
2017,Finance 1st paper,Chapter 6,Rajshahi Board,Board,Which of the following is a source of long-term financing?,Advance from buyers,Trade Credit,Bill Discounting,Common Share,D,"Common shares provide permanent capital, unlike the other short-term options listed."
2017,Finance 1st paper,Chapter 6,Rajshahi Board,Board,Which of the following are examples of Equity Capital? (i) Debt Capital (ii) Common Share Capital (iii) Preferred Share Capital.,i & ii,i & iii,ii & iii,"i, ii & iii",C,"Equity refers to ownership interest; Debt (i) is a liability, not equity."
2017,Finance 1st paper,Chapter 6,Dinajpur Board,Board,What kind of investment takes place in the Capital Market?,Short-term,Short-mid term,Long-term,Mid-term,C,The capital market is specifically designed for long-term debt and equity financing.
2017,Finance 1st paper,Chapter 6,Dinajpur Board,Board,Mr. Rashid bought shares with a fixed return but no ownership rights/control. What did he buy?,Common Share,Bonus Share,Right Share,Preferred Share,D,Fixed returns and lack of control (voting/ownership authority) are traits of Preferred Shares.
2017,Finance 1st paper,Chapter 6,Dinajpur Board,Board,Into which of the following can Mr. Rashid's share (Convertible Preferred) be converted?,Common Share,Bonus Share,Right Share,Preferred Share,A,Convertible preferred shares are designed to be swapped for common shares.
2017,Finance 1st paper,Chapter 6,Comilla Board,Board,From which type of share is a fixed rate of income obtained?,Preferred Share,Bonus Share,Common Share,Right Share,A,Preferred shares guarantee a fixed dividend rate to the investor.
2017,Finance 1st paper,Chapter 6,Comilla Board,Board,"ASRM Ltd. issued an 8% coupon bond (FV 1200) for 10 years at a market price of 1,000. What is the approximate YTM?",8.54%,9.60%,10.54%,11.54%,C,$YTM \approx \frac{96 + (1200-1000)/10}{(1200+1000)/2} = \frac{116}{1100} \approx 10.54\%$.
2017,Finance 1st paper,Chapter 6,Comilla Board,Board,What type of bond was issued by ASRM Ltd. (a private corporation)?,Mortgage Bond,Corporate Bond,Treasury Bond,Zero Coupon Bond,B,Bonds issued by private/public companies are referred to as Corporate Bonds.
2017,Finance 1st paper,Chapter 6,Chittagong Board,Board,Which of the following is a Capital Market instrument?,Commercial Paper,Repo Agreement,Treasury Bill,Treasury Bond,D,Treasury bonds are long-term; the other three are short-term money market tools.
2017,Finance 1st paper,Chapter 6,Chittagong Board,Board,"Zero-coupon bond (FV 1,000, 6 years, 12% return). What is its intrinsic value?",120,166,257,507,D,$PV = 1000 / (1.12)^6 \approx 506.63 \approx 507$ TK.
2017,Finance 1st paper,Chapter 6,Chittagong Board,Board,What does a shareholder gain through Preferred Shares? (i) Ownership recognition (ii) Dividends (iii) Voting rights.,i & ii,i & iii,ii & iii,"i, ii & iii",A,Preferred holders generally lack voting rights but receive ownership status and dividends.
2017,Finance 1st paper,Chapter 6,Chittagong Board,Board,Which financing is specifically backed by collateral (secured)?,Bond,Debenture,Preferred Share,Common Share,A,"In the local context, ""Bonds"" are typically secured by assets, while debentures may be unsecured."
2017,Finance 1st paper,Chapter 6,Sylhet Board,Board,"What is the duration/term for ""Long-term"" financing?",2 to 4 years,4 to 5 years,3 to 4 years,Above 5 years,D,Long-term financing typically refers to any period exceeding 5 years.
2017,Finance 1st paper,Chapter 6,Barisal Board,Board,Which of the following is a risk-free investment field?,Treasury Bond,Corporate Bond,Common Share,Preferred Share,A,Treasury bonds are backed by the government and are considered free from default risk.
2017,Finance 1st paper,Chapter 6,Barisal Board,Board,"Chitra Co. Ltd. issued a 10% debenture (FV 1,000). If the required return is 12%, what is its intrinsic value?",833 TK,933 TK,950 TK,"1,000 TK",A,$Value = I / K = 100 / 0.12 = 833.33$ TK.
2017,Finance 1st paper,Chapter 6,Barisal Board,Board,Regarding Chitra Co.'s debenture: (i) Irredeemable (ii) Issued at a discount (iii) Long-term source.,i & ii,i & iii,ii & iii,"i, ii & iii",D,"It is perpetual, its value is below par (discount), and it provides long-term capital."
2017,Finance 1st paper,Chapter 6,Jessore Board,Board,In which of the following is the income most certain/guaranteed?,Common Share,Govt Bond,Share of Govt Institution,Corporate Bond,B,Government bonds offer the highest level of certainty regarding interest and principal payments.
-,Finance 1st paper,Chapter 6,-,-,Funds collected for acquiring fixed assets and long-term investments are obtained from:,Short-term sources,Mid-term sources,Long-term sources,Working Capital,C,Long-term sources are matched with long-term assets to maintain financial stability.
-,Finance 1st paper,Chapter 6,-,-,In which of the following cases is long-term financing used?,Repairing machinery,Buying raw materials,Paying wages,Asset replacement,D,Replacing major assets is a capital expenditure requiring long-term funding.
-,Finance 1st paper,Chapter 6,-,-,Which of the following are primary tools of long-term financing?,Commercial Paper,Stocks & Bonds,Letter of Credit,Retained Earnings,B,Stocks and Bonds are the fundamental instruments of the capital market.
2016,Finance 1st paper,Chapter 6,Chittagong Board,Board,"What is the minimum duration typically associated with ""Long-term Finance""?",4 years,5 years,8 years,10 years,B,"In finance, any period exceeding 5 years is generally classified as long-term."
2016,Finance 1st paper,Chapter 6,Chittagong Board,Board,Why would a business seek long-term financing?,Buy office furniture,Buy land & machinery,Advertisement,Pay salaries,B,Land and machinery are fixed assets that provide benefits over many years.
2016,Finance 1st paper,Chapter 6,-,-,Advantages of long-term financing include: (i) Less formality (ii) Large loan amounts (iii) Long-term usage.,i & ii,i & iii,ii & iii,"i, ii & iii",C,Long-term loans usually involve more formalities/legalities than short-term ones.
2017,Finance 1st paper,Chapter 6,-,-,What is the standard timeframe for long-term financing?,0-1 year,1-5 years,5-10 years,10-15 years,C,The most common range for long-term capital is 5 to 10 years or more.
2017,Finance 1st paper,Chapter 6,-,-,Which of the following is a source of long-term financing?,Trade Credit,Bill Discounting,Selling Shares,Advance from buyers,C,Issuing shares provides permanent equity capital for a corporation.
2017,Finance 1st paper,Chapter 6,-,-,Income is guaranteed in which of the following?,Common Share,Govt Bond,Share of Govt Institution,Corporate Bond,B,"While corporate bonds are stable, government bonds are the benchmark for ""guaranteed"" income."
2017,Finance 1st paper,Chapter 6,-,-,Which of the following is NOT an authority that issues bonds?,City Corporation,Joint Stock Company,Partnership Business,Foreign Government,C,Partnerships lack the legal structure to issue public debt like bonds.
2017,Finance 1st paper,Chapter 6,-,-,In which bond are the lender's name and address recorded?,Bearer Bond,Income Bond,Zero Coupon Bond,Registered Bond,D,Registered bonds maintain a record of ownership for interest payments and security.
2017,Finance 1st paper,Chapter 6,-,-,Whose claims must be paid first from a company's income and assets?,Common holders,Preferred holders,Bondholders,Government,C,Bondholders (creditors) have a prior legal claim over all classes of shareholders.
2017,Finance 1st paper,Chapter 6,-,-,"From an investor's perspective, which of these 12.50% yield options is most preferred?",Govt Bond,Corporate Bond,Preferred Share,Common Share,A,"If the return is the same, the investor prefers the one with the lowest risk (Govt Bond)."
2017,Finance 1st paper,Chapter 6,-,-,A Zero Coupon Bond is a type of:,Open Bond,Registered Bond,Convertible Bond,Deep Discount Bond,D,"Because they pay no interest and are sold far below par, they are called deep discount bonds."
2017,Finance 1st paper,Chapter 6,-,-,Which of the following is considered an unsecured (no specific collateral) bond?,Debenture,Mortgage,Put Bond,Zero Coupon Bond,A,A debenture is typically backed only by the general creditworthiness of the issuer.
2017,Finance 1st paper,Chapter 6,-,-,Whose claims must be paid first during corporate liquidation?,Common holders,Preferred holders,Bondholders,Government,C,Debt obligations (Bonds/Debentures) must be settled before any equity distribution.
-,Finance 1st paper,Chapter 6,-,-,Which bond allows the borrower (issuer) to terminate or redeem the debt before maturity?,Junk Bond,Call Bond,Put Bond,Income Bond,B,A Call Bond gives the issuer the right to buy back the bond before the scheduled maturity date.
-,Finance 1st paper,Chapter 6,-,-,"What is meant by the ""Intrinsic Value"" of a security?",PV of future cash flows,FV of future cash flows,Market price,Maturity value,A,Intrinsic value is the present value (PV) of all expected future cash flows from that security.
-,Finance 1st paper,Chapter 6,-,-,"If market interest rates increase, the market value of an existing investment (bond) will:",Increase,Decrease,Remain unchanged,Become zero,B,There is an inverse relationship between market interest rates and bond prices.
-,Finance 1st paper,Chapter 6,-,-,What do you receive when you purchase a Debenture?,Interest,Dividend,Discount,Profit,A,Debentures are debt instruments; holders receive fixed interest as a creditor.
-,Finance 1st paper,Chapter 6,-,-,When does a bond sell at its Par Value?,Coupon < Required Return,Coupon > Required Return,Coupon = Required Return,When time expires,C,A bond trades at par when its stated coupon rate matches the current market required rate of return.
-,Finance 1st paper,Chapter 6,-,-,What is the primary/core source of capital for any Joint Stock Company?,Debentures,Preferred Shares,Right Shares,Common Shares,D,Common shares represent the permanent ownership capital and are the main source of funding.
-,Finance 1st paper,Chapter 6,-,-,"What is a small, equal unit of a company's total capital called?",Bond,Share,Capital,Profit,B,A share is the smallest fractional unit of a company's total equity capital.
-,Finance 1st paper,Chapter 6,-,-,"From the firm's perspective, which is the most risky component of capital?",Debt,Preferred Share,Retained Earnings,Common Share,A,Debt is most risky for the firm because interest and principal payments are legally mandatory.
-,Finance 1st paper,Chapter 6,-,-,Characteristics of Common Shares: (i) Fixed dividends (ii) Voting rights (iii) True owners.,i & ii,i & iii,ii & iii,"i, ii & iii",C,Common shareholders do not get fixed dividends; they vary based on profit.
-,Finance 1st paper,Chapter 6,-,-,"Which of the following is considered ""Promoters' Shares""?",Preferred Share,Common Share,Deferred Share,Earned Share,C,Deferred shares are often issued to founders/promoters and receive dividends only after others are paid.
-,Finance 1st paper,Chapter 6,-,-,What is the primary objective of a Stock Split?,Decrease capital,Increase capital,Decrease share count,Increase share count,D,A stock split increases the number of shares outstanding while reducing the par value per share.
-,Finance 1st paper,Chapter 6,-,-,Mr. Haq saw a prospectus in a daily newspaper from Gomti Co. For which share will he apply?,Primary (IPO) Share,Secondary Share,Bonus Share,Right Share,A,Shares offered to the public for the first time via a prospectus/advertisement are Primary shares.
-,Finance 1st paper,Chapter 6,-,-,In which market can the shares purchased by Mr. Haq be sold later?,Bond Market,Money Market,Primary Market,Secondary Market,D,Existing/previously issued securities are traded between investors in the Secondary Market.
-,Finance 1st paper,Chapter 6,-,-,Mr. Ali bought shares with fixed dividends but no voting rights or management participation. What did he buy?,Common Share,Preferred Share,Bonus Share,Right Share,B,Preferred shares offer priority in dividends but typically exclude voting and management rights.
-,Finance 1st paper,Chapter 6,-,-,"From an investor's control perspective, which share would have been more logical for Mr. Ali to buy?",Common Share,Preferred Share,Right Share,Bonus Share,A,Common shares are logical if an investor wants voting rights and a voice in company decisions.
-,Finance 1st paper,Chapter 6,-,-,Preferred shareholders have priority over common shareholders in: (i) Voting (ii) Dividend receipt (iii) Capital return.,i & ii,i & iii,ii & iii,"i, ii & iii",C,Preferred shareholders trade away their voting rights for priority in dividends and liquidation.
-,Finance 1st paper,Chapter 6,-,-,Mr. Murad bought shares from Padma Bank and sold them a year later. In which market did he trade?,Money Market,Secondary Market,Primary Market,Debt Market,B,Selling previously owned shares happens in the secondary market (Stock Exchange).
-,Finance 1st paper,Chapter 6,-,-,What is used to understand the overall trend and movement of the stock market?,Index,Financial Value,Market Price,Share Count,A,A stock market index (like DSEX) tracks the performance of a specific group of stocks.
-,Finance 1st paper,Chapter 6,-,-,In which market are shares of unlisted companies traded?,Primary Market,OTC Market,Secondary Market,Money Market,B,The Over-The-Counter (OTC) market is used for trading securities not listed on a formal exchange.
-,Finance 1st paper,Chapter 6,-,-,Who is directly involved in the Secondary Market? (i) Share Buyer (ii) Share Seller (iii) Broker.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three parties are essential for executing trades in the secondary capital market.
-,Finance 1st paper,Chapter 6,-,-,What is the market called where shares are offered for the first time?,International,Money,Primary,Finance,C,The primary market (IPO) is where new securities are issued for the first time.
-,Finance 1st paper,Chapter 6,-,-,Which of the following is a key determinant for making an investment decision?,Earnings Per Share (EPS),Total Assets Per Share,Total Dividends Per Share,Pre-tax Income Per Share,A,EPS is a primary indicator of a company's profitability and investment potential.
-,Finance 1st paper,Chapter 6,-,-,"RFL Pipe issued a 10-year bond with a 2,000 face value and 12% coupon. What is the name of this bond?",Coupon Bond,Treasury Bond,Corporate Bond,Mortgage Bond,C,Bonds issued by private companies/corporations are called corporate bonds.
-,Finance 1st paper,Chapter 6,-,-,"Based on RFL Pipe's bond (FV 2,000, Price 1,500, Term 10yr, Coupon 12%), what is the approximate YTM?",12%,15.50%,16.57%,17.57%,C,$YTM \approx \frac{240 + (2000-1500)/10}{(2000+1500)/2} = \frac{290}{1750} \approx 16.57\%$.
-,Finance 1st paper,Chapter 6,-,-,"Fahim Ltd. issued a 1,200 FV bond with a 12% coupon and 12% discount rate. What is its value?","1,200 TK","1,320 TK","1,344 TK","1,500 TK",A,"When the coupon rate equals the required/discount rate, the bond value always equals the face value."
