Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2025,Agriculture 1st Paper,Chapter 3,Combined,Board,Which mushroom is cultivable during the summer season?,Milky,Poplar,Oyster,Button,a,"Milky mushrooms prefer high temperatures ($30-35^{\circ}C$), making them ideal for summer."
2025,Agriculture 1st Paper,Chapter 3,Combined,Board,"Stem: A heifer with 50% Friesian traits (from artificial insemination) is bred again with a 100% Friesian bull.

Q: What % of Friesian traits will the second generation have?",100,75,50,25,b,Calculation: $(50\% \text{ mother} + 100\% \text{ father}) / 2 = 75\%$.
2025,Agriculture 1st Paper,Chapter 3,Combined,Board,What is it called when the branches and tips of fruit trees gradually dry up and die from the top?,Greening,Dieback,Gummosis,Scab,b,Dieback is a common disease where drying starts from the tips move downwards.
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,Which fertilizer has to be imported from abroad?,Urea,TSP,MOP,Gypsum,c,Bangladesh is self-sufficient in Urea but imports most of its MOP (Muriate of Potash).
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,Mulching can be done using: (i) Water hyacinth (ii) Dry leaves (iii) Polythene,i & ii,i & iii,ii & iii,"i, ii & iii",d,Both organic and synthetic materials are effectively used for mulching.
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,How many seedlings are planted per hill in the SRI method?,1,2,3,4,a,SRI method strictly uses a single young seedling per hill.
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,Which of the following is a legume crop?,Rice,Wheat,Sunn Hemp,Sugarcane,c,Sunn Hemp (Shonpat) is a leguminous plant that fixes nitrogen.
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,"Stem: Tarek Miah mixes Azolla (Khudipana) into his rice field soil, increasing yield and lowering costs.

Q: Which bio-fertilizer is being added?",Rhizobium,Azolla,Trichoderma,Mycorrhiza,b,Azolla works as a green manure/bio-fertilizer in rice fields.
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,"Stem: (Same as Q. 12)

Q: Due to this bio-fertilizer, which chemical fertilizer is not required?",Urea,TSP,MOP,Gypsum,a,"Azolla fixes Nitrogen, so the need for Urea (Nitrogenous fertilizer) is reduced."
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,When is the honey collection season in Bangladesh?,Jan - April,May - Sept,Oct - May,June - Aug,c,Honey is mainly collected from late autumn through spring (October to May).
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,Which pest attack is seen in mushrooms?,Wasps,Gandhi bug,Pamri beetle,Cockroach,d,Cockroaches and mites are common pests in mushroom cultivation beds.
2024,Agriculture 1st Paper,Chapter 3,RAJUK,College,Curing is done in which of the following?,Sweet Potato,Cauliflower,Snake Gourd,Ash Gourd,a,Curing helps heal wounds on sweet potatoes and increases their shelf life.
2024,Agriculture 1st Paper,Chapter 3,DRMC,College,Which mushroom can be cultivated all year round?,Shiitake,Oyster,Straw,Milky,b,Oyster mushrooms are versatile and can be grown almost year-round in Bangladesh.
2024,Agriculture 1st Paper,Chapter 3,DRMC,College,"Stem: Mr. Karim treated onion seeds with a chemical before sowing.

Q: Which chemical is used for seed treatment?",Vitavax,Alcohol,Acetic Acid,Rotenone,a,Vitavax-200 is a common fungicide used for seed treatment to prevent diseases.
2024,Agriculture 1st Paper,Chapter 3,DRMC,College,"Stem: (Same as Q. 18)

Q: Reasons for seed treatment: (i) Healthy seed production (ii) Protection from seed-borne diseases (iii) Increasing resistance",i & ii,i & iii,ii & iii,"i, ii & iii",d,Seed treatment ensures the plant starts healthy and resists early infections.
2024,Agriculture 1st Paper,Chapter 3,DRMC,College,What should be the ideal moisture content for proper seed storage?,4-8%,6-10%,8-12%,10-14%,c,"For long-term storage, seeds should be dried to 8-12% moisture."
2024,Agriculture 1st Paper,Chapter 3,DRMC,College,"Stem: Farmer Ali Ahmed is worried about the price of Urea. Agriculturist Mosharraf suggests using Azolla.

Q: Which element is present in Azolla fertilizer?",Nitrogen,Phosphorus,Potash,Sulfur,a,"Azolla lives in symbiosis with Anabaena bacteria, which fixes atmospheric Nitrogen."
2024,Agriculture 1st Paper,Chapter 3,DRMC,College,"Stem: (Same as Q. 21)

Q: Why did the agriculturist suggest Azolla? Because it: (i) Has low production cost (ii) Can be grown anywhere (iii) Has no adverse effects",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Azolla requires specific water conditions to grow; it cannot literally grow ""anywhere"" without water."
2024,Agriculture 1st Paper,Chapter 3,DRMC,College,Isolation distance of seed crops can be maintained by: (i) Cultivating guard crops (ii) Adjusting sowing time (iii) Removing weeds frequently,i & ii,i & iii,ii & iii,"i, ii & iii",a,Sowing early/late (time isolation) and guard crops (physical isolation) prevent cross-pollination.
2024,Agriculture 1st Paper,Chapter 3,Adamjee,College,What lives inside Azolla?,Rhizobium,Anabaena,Mycorrhiza,Trichoderma,b,Anabaena azollae is the blue-green algae that resides in Azolla leaves to fix nitrogen.
2024,Agriculture 1st Paper,Chapter 3,Adamjee,College,Which shaped 'Ribboner' is used for Jute Ribbon Retting?,U,X,Y,Z,c,Y-shaped wooden or bamboo ribboners are commonly used to strip jute bark.
2024,Agriculture 1st Paper,Chapter 3,Adamjee,College,Queen Bee: (i) Largest in size (ii) Lays 1500 eggs daily (iii) Lives for 3 years,i & ii,i & iii,ii & iii,"i, ii & iii",d,A healthy queen bee is the largest in the colony and highly productive for about 3 years.
2024,Agriculture 1st Paper,Chapter 3,Adamjee,College,Which agricultural research/corp. institution supplies seeds and fertilizers?,BRRI,BJRI,CRRI,BADC,d,BADC (Bangladesh Agricultural Development Corporation) is the primary supplier of inputs.
2024,Agriculture 1st Paper,Chapter 3,Adamjee,College,What factors affect seed storage the most? (i) Temperature (ii) Moisture (iii) Sunlight,i & ii,i & iii,ii & iii,"i, ii & iii",a,Temperature and internal seed moisture are the critical factors for preserving seed life.
2024,Agriculture 1st Paper,Chapter 3,Adamjee,College,"What is the germination capacity of ""good"" seeds?",40%-50%,50%-60%,60%-70%,70%-80%,d,High-quality agricultural seeds must have at least 70-80% germination capability.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,"Math: Total seed sample weight is 20g. If other seeds and inert matter weigh 4g, what is the purity rate?",20%,40%,60%,80%,d,Calculation: $[(20-4)/20] \times 100 = 80\%$.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,Which one is called 'Doctor's Fungus'?,Rhizobium,Azolla,Azotobacter,Trichoderma,d,Trichoderma is called Doctor's Fungus because it kills harmful soil-borne pathogens.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,Which mushroom is most cultivated in BD considering nutrition and climate?,Button,Oyster,Enoki,Straw,b,Oyster mushrooms are popular due to their easy cultivation and climate suitability in BD.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,Which organization is an agricultural input supplier?,SRDI,BADC,DAE,AIS,b,BADC is responsible for the procurement and distribution of seeds and fertilizers.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,In how many weeks is Trichoderma-compost ready for use?,3,6,10,12,b,"Trichoderma accelerates decomposition, making compost ready in just 6-7 weeks."
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,Which bio-fertilizer uses 'Peat Soil' as a carrier?,Azolla,Rhizobium,Blue-green Algae,Tricho-compost,b,Rhizobium inoculants are typically mixed with peat soil to keep the bacteria alive.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,Yield increases by placing bee boxes in fields of: (i) Potato (ii) Onion (iii) Mustard,i & ii,i & iii,ii & iii,"i, ii & iii",c,Bees are vital for cross-pollinated crops like onion and mustard; potato is mostly self-pollinated.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,Which breed of bull is primarily used for artificial insemination in BD?,Red Sindhi,Jersey,Holstein Friesian,Sahiwal,c,Holstein Friesian cross-breeding is the most common for improving milk production.
2024,Agriculture 1st Paper,Chapter 3,Rangpur CP,College,At what % of pod maturity should mustard plants be harvested?,60%,70%,80%,90%,c,Harvesting mustard when 80% of pods turn golden prevents seed shattering.
2023,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is known as 'Doctor's Fungus'?,Trichoderma,Rhizobium,Azotobacter,Azolla,a,(Same as Q. 31) Trichoderma is a potent bio-control agent against plant diseases.
2023,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is the primary objective of artificial insemination?,Meat prod.,Milk prod.,Econ. growth,Breed improv.,d,The core goal is to upgrade local breeds by using superior quality semen.
2023,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is the main purpose of maintaining isolation distance in seed crops?,Disease prevention,High seed production,Maintaining varietal purity,Easy intercultural ops,c,"Isolation distance prevents cross-pollination between different varieties, keeping the breed pure."
2023,Agriculture 1st Paper,Chapter 3,Dhaka,Board,"Stem: (Referring to Silk Moth/Caterpillar diagram)

Q: What is the cultivation of the insect shown in the image called?",Apiculture,Sericulture,Floriculture,Horticulture,b,The rearing of silkworms for the production of silk is called Sericulture.
2023,Agriculture 1st Paper,Chapter 3,Dhaka,Board,"Stem: (Referring to Silk Moth diagram)

Q: Through the rearing of the insect shown: (i) Silk is produced (ii) Foreign exchange is earned (iii) Self-employment is created",i & ii,i & iii,ii & iii,"i, ii & iii",d,Sericulture is a profitable agro-industry providing both raw silk and economic opportunities.
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is the main objective of seed treatment?,Getting pure seeds,Protecting seedlings from seed-borne diseases,Producing quality seeds,Protecting varietal purity,b,"Treating seeds with fungicides kills pathogens on the seed coat, ensuring healthy germination."
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,How many Queen bees are there in a single bee colony?,One,Two,Three,Numerous,a,A healthy bee colony always has only one fertile Queen bee.
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,Which one is a bacterial bio-fertilizer?,Azolla,Rhizobium,Mycorrhiza,Trichoderma,b,Rhizobium is a bacterium that forms nodules on legume roots; Azolla is an aquatic fern.
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,Which bio-fertilizer acts as a bio-pesticide and treats the soil?,Azolla,Rhizobium,Mycorrhiza,Trichoderma,d,Trichoderma is a fungus that suppresses soil-borne pathogens like Pythium and Fusarium.
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is the main purpose of Rogueing?,Maintaining varietal purity,Getting disease-free seeds,Sorting weeds,Protecting seeds from pests,a,"Rogueing involves removing ""off-type"" or unwanted plants from the seed field to ensure purity."
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is bee-keeping called?,Apiculture,Horticulture,Sericulture,Aquaculture,a,Apiculture comes from the Latin 'Apis' (bee) and 'Cultura' (cultivation).
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,"What is the ""seed"" of a mushroom called?",Drone,Spawn,Cocoon,Larva,b,"Mushrooms grow from mycelium called 'Spawn', which acts as their seed."
2022,Agriculture 1st Paper,Chapter 3,Dhaka,Board,Curing is performed on which crop?,Potato,Rice,Maize,Pulses,a,Curing (drying under shade) helps thicken the skin of potatoes and sweet potatoes for storage.
2019,Agriculture 1st Paper,Chapter 3,Dhaka,Board,The leaves of which tree are the main food for silkworms?,Cotton,Mulberry (Tut),Tamarind,Neem,b,Silk moths (Bombyx mori) feed exclusively on Mulberry (Tut) leaves.
2019,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is silk cultivation called?,Apiculture,Sericulture,Horticulture,Pisciculture,b,Sericulture is the specialized branch of agriculture dealing with silk production.
2019,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is Trichoderma?,Symbiotic fungus,Free-living (Non-symbiotic) fungus,Symbiotic algae,Non-symbiotic algae,b,"Trichoderma is a free-living, beneficial soil fungus used in composting and bio-control."
2019,Agriculture 1st Paper,Chapter 3,Dhaka,Board,Which of the following is a bacterium?,Trichoderma,Rhizobium,Colletotrichum,Azolla,b,Rhizobium is a nitrogen-fixing bacterium; Colletotrichum is a fungus.
2019,Agriculture 1st Paper,Chapter 3,Dhaka,Board,"Stem: Shamim treats onion and mustard seeds and does intercultural operations.

Q: Which of the following will Shamim use for seed treatment?",Furadan,Diazinon,Captan,Dimecron,c,Captan or Vitavax are standard fungicides used for treating seeds; others are insecticides.
2019,Agriculture 1st Paper,Chapter 3,Dhaka,Board,"Stem: (Same as Q. 57)

Q: The special care Shamim took includes: (i) Applying pesticide (ii) Maintaining isolation distance (iii) Timely rogueing",i & ii,i & iii,ii & iii,"i, ii & iii",c,"For seed production, maintaining isolation and rogueing are the most critical ""special"" steps."
2019,Agriculture 1st Paper,Chapter 3,Dhaka,Board,What is added to the soil when leguminous crops are cultivated?,Oxygen,Hydrogen,Nitrogen,Potassium,c,"Legumes have root nodules containing Rhizobium, which adds Nitrogen to the soil."
2018,Agriculture 1st Paper,Chapter 3,Combined,Board,Azolla is suitable for which crop?,Lentil,Cotton,Rice,Sugarcane,c,"Azolla grows in standing water, making it a perfect nitrogen-fixing bio-fertilizer for rice."
2017,Agriculture 1st Paper,Chapter 3,Combined,Board,Which crop hosts the harmful Aphid (Jab poka) in seed production?,Sunflower,Soybean,Lentil,Mustard,d,"Mustard is highly susceptible to Aphids, which can also spread to nearby seed crops."
2017,Agriculture 1st Paper,Chapter 3,Combined,Board,"According to Bangladesh Seed Rules 1990, into how many classes are seeds divided?",2,3,4,5,c,"The 4 classes are: Breeder, Foundation, Certified, and Truthfully Labeled Seeds."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,(Duplicate of Q. 63) How many classes of seeds are in Seed Rules 1990?,2,3,4,5,c,The four classes ensure a systematic chain of seed multiplication.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,(Duplicate of Q. 62) Which crop hosts harmful Aphids?,Sunflower,Soybean,Lentil,Mustard,d,Aphids (জাব পোকা) are the most destructive pests for mustard seed production.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,When is the ideal time for sowing onion seeds?,Ashwin-Kartik,Agrahayan-Poush,Bhadra-Ashwin,Kartik-Agrahayan,d,Late autumn (Kartik-Agrahayan) is the peak time for sowing Rabi onions in BD.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which of the following is used for treating seed potatoes?,Malathion,Phostoxin,Boric Acid,Rotenone,c,A 3% Boric Acid solution is commonly used to treat seed potatoes against diseases.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which one is the primary (initial) seed?,Foundation seed,Breeder seed,Certified seed,Foundation,b,"Breeder seed (প্রজনন বীজ) is the first stage, produced by plant breeders at research institutes."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which is the most important factor in crop cultivation?,Fertilizer,Seed,Irrigation,Modern Tech,b,"Seed is the fundamental unit; without a quality seed, other inputs cannot give a good yield."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Why are seeds treated?,Weed control,Removing germs/pathogens,Removing other seeds,None,b,"Treatment targets fungi, bacteria, or insects attached to the seed."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which one is a seed treatment chemical?,Malathion,Phostoxin,Ceresan,Rotenone,c,Ceresan is an old but well-known mercurial fungicide for seed treatment.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which of the following is a seed treatment medicine?,Dithane-45,Ridomil,Vitavax,Captan,c,"While all are fungicides, Vitavax is specifically the most common for systemic seed treatment."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,At what percentage of leaf-top breakage should onions be harvested?,70-80,60-70,80-90,90-100,b,"When 60-70% of onion tops fall over/break, it indicates the bulbs are mature."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is the isolation distance for potato seed fields?,30 meters,40 meters,92 meters,100 meters,a,A minimum distance of 30 meters is required to maintain the purity of seed potatoes.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Aphid-hosting crops shouldn't be within how many meters of a seed potato field?,60 meters,70 meters,80 meters,90 meters,a,A 60-meter buffer zone is recommended to keep aphids away from seed potatoes.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,How many 'eyes' should each cut piece of a seed potato have?,1,2,3,4,b,Each cut piece must have at least 2 healthy eyes (buds) to ensure proper sprouting.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which is the major harmful pest of potato?,Aphid,Red ant,Cutworm (Katui),Bihar hairy caterpillar,c,Cutworms (কাটুই পোকা) are the most destructive as they cut the stems of young potato plants at night.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,How many days before harvesting should Haulm pulling be done?,7-10 days,8-10 days,9-10 days,11-12 days,b,Haulm pulling 8-10 days before harvest helps the potato skin to mature and harden.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,As a result of Rogueing: (i) Varietal purity is maintained (ii) High-quality seeds are produced (iii) Germination capacity increases,i & ii,i & iii,ii & iii,"i, ii & iii",a,Rogueing ensures purity and quality but doesn't directly increase the biological germination capacity.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: Sohan's onion leaves turned silvery with small brown spots. Bulbs are becoming distorted.

Q: What is the cause of this condition?",Thrips insect,Fruit fly,Purple blotch,Leaf blight,a,Silvering of leaves is the classic symptom of Thrips (থ্রিপস) attack in onions.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: (Same as Q. 84)

Q: What should be done to tackle this? (i) Use yellow traps (ii) Apply neem leaf extract (iii) Apply Bavistin",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Yellow sticky traps and organic extracts work for Thrips; Bavistin is a fungicide, not an insecticide."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: Farmer Hashem pulls up the potato plants with roots 8-10 days before harvest.

Q: What is this action called?",Curing,Haulm pulling,Grading,Rogueing,b,Removing the green parts (haulms) before harvest is known as Haulm pulling.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: (Same as Q. 86)

Q: Results of this action: (i) Potato skin hardens (ii) No germ infection (iii) Injury-related wounds decrease",i & ii,i & iii,ii & iii,"i, ii & iii",d,A harder skin protects the potato from pathogens and physical damage during harvest and transport.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which of the following is used for seed treatment?,Vitavax 200,TSP,Urea,MoP,a,Vitavax 200 is a systemic fungicide used to treat seeds; others are fertilizers.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is the germination capacity of good seeds?,30-35%,40-50%,60-65%,70-80%,d,At least 70-80% germination is the standard for high-quality agricultural seeds.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which seed is NOT sold directly to farmers?,Nucleus,Foundation,Breeder,Certified,c,Breeder seeds (প্রজনন বীজ) are kept at research stations for further multiplication.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,How is the varietal purity of a crop maintained?,Seed treatment,Rogueing,Vitavax-200,IPM,b,Rogueing is the specific process of removing off-types to keep the variety pure.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is the best method for maintaining varietal purity?,Seed correction,Weed control,Rogueing,Soil treatment,c,(Same as Q. 91) Rogueing is indispensable for maintaining genetic purity in seed fields.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Characteristics of good seeds:,Large in size,Uniform in size,Light colored,Moist seed,b,"Good seeds should be uniform in size, shape, and color as per the specific variety."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Rogueing results in the crop's:,Better physical growth,Maintenance of varietal purity,Less disease,Less irrigation,b,Its primary function is to eliminate genetic contamination.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Where are seed potatoes stored in Bangladesh?,Racks,Cold storage,Polythene bags,Sacks,b,Cold storage (হিমাগার) at $2-4^{\circ}C$ is essential for preserving seed potatoes long-term.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is the moisture level for collecting rice seeds?,8-10%,10-12%,12-15%,15-20%,b,Rice seeds should be harvested and dried to reach a moisture level of 10-12%.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Why is rogueing done in seed crop fields? (i) For varietal purity (ii) For seed purity (iii) For species conservation,i & ii,i & iii,ii & iii,"i, ii & iii",a,Rogueing maintains the purity of the specific variety and the seed lot.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"To protect seeds from pests biologically, which of the following is mixed? (i) Polygonum (ii) Vitavax (iii) Nishinda",i & ii,i & iii,ii & iii,"i, ii & iii",b,Polygonum (বিষকাটালী) and Nishinda are botanical/biological agents; Vitavax is chemical.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Characteristics of good seeds: (i) Germination $>80\%$ (ii) Living embryo (iii) Moisture 12-15%,i & ii,i & iii,ii & iii,"i, ii & iii",a,Seed moisture should generally be lower (8-12%) for better storage life.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: Asad used pure seeds but found other plants/weeds in his field, which he removed in steps.

Q: What does this indicate?",Cutting,Mulching,Rogueing,Thinning,c,Removing off-type plants and weeds from a seed crop field is called Rogueing.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: (Same as Q. 101)

Q: Asad can remove unwanted plants: (i) Before flowering (ii) During flowering (iii) At maturity",i & ii,i & iii,ii & iii,"i, ii & iii",d,Rogueing is a continuous process that should be performed at all growth stages.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is applied to speed up the retting (rotting) of jute?,Urea,TSP,MoP,Gypsum,a,"Urea provides nitrogen to the bacteria, which accelerates the decomposition of jute bark."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,How many liters of water are needed to rot per kg of jute bark?,1-1.5 L,1.5-2.5 L,2.5-3.0 L,3.0-3.5 L,b,"For efficient retting of stripped bark (ribbons), 1.5 to 2.5 liters of water per kg is sufficient."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What kind of substance is jute bark?,Rhizoid,Ligno-cellulose,Corm,Tuber,b,"Jute fibers are primarily composed of cellulose and lignin, hence called ligno-cellulose."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which institution discovered the Ribbon Retting method?,BARI,BADC,BARC,BJRI,d,BJRI (Bangladesh Jute Research Institute) developed this water-saving retting method.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is used to boost jute retting in the Ribbon Retting method?,Zinc,TSP,MoP,Urea,d,(Same as Q. 103) Urea is used as a catalyst for the bacteria involved in retting.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What does the word 'Ribbon' mean?,Fiber,Bark,Tape/Ribbon,Peel,c,"Ribbon' refers to the long, thin strips of jute bark stripped from the stalk."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is the device used for stripping jute bark called?,Treating,Ribbering,Ribboner,Ribbon Retting,c,A 'Ribboner' is the tool (often Y-shaped) used to strip the bark from green jute stalks.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,(Duplicate of Q. 104) Water required per kg of jute bark?,1-1.5 L,1.5-2.5 L,2.5-3.0 L,3.0-3.5 L,b,"This ratio is specific to the ""Ribbon Retting"" technique where water is scarce."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,(Duplicate of Q. 106) Inventor of Ribbon Retting?,BJRI,BADC,BARI,BRTI,a,Bangladesh Jute Research Institute is the pioneer of this technology.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,How many days does it take to rot jute in the Ribbon Retting method?,10-12 days,12-15 days,15-20 days,12-22 days,b,"Ribbon retting is faster than traditional methods, taking usually 12-15 days."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Reasons for Ribbon Retting: (i) Fiber quality improves (ii) Cuttings are reduced (iii) Requires less space,i & ii,i & iii,ii & iii,"i, ii & iii",b,"It improves quality and saves space/water, but ""cuttings"" (barky ends) remain a separate issue."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Advantages of Ribbon Retting: (i) Less time (ii) Less cost (iii) Fiber quality improves,i & ii,i & iii,ii & iii,"i, ii & iii",d,"It is a highly efficient method for areas with water scarcity, improving overall fiber grade."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: Rofiq is worried due to lack of water for retting. The officer suggests a special method.

Q: What is the name of this method?",Ginning,Rogueing,Blanching,Ribbon Retting,d,Ribbon retting is specifically designed for situations with extreme water scarcity.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: (Same as Q. 115)

Q: In this retting method: (i) Fiber quality is good (ii) Jute stick stays strong (iii) Requires more space/water",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Since only bark is rotted, the sticks stay clean and strong; it requires less space and water."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Stem: Rahim Miah has 115 kg of jute bark. How much Urea should he apply for retting?,11 g,11.05 g,11.50 g,12 g,c,"Calculation: 1 kg bark needs 10g Urea. So, $115 \times 10 = 1150g = 1.15kg$. (Note: There is a typo in options, it should be 1.15 kg)."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: (Same as Q. 117)

Q: To get good fiber, Rahim will rot the bark in: (i) Marsh/Beel (ii) Large pots/Vats (iii) Soil pits",i & ii,i & iii,ii & iii,"i, ii & iii",c,"For Ribbon Retting, large clay vats or polythene-lined pits are used for controlled rotting."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: Rofiq learns of a method to easily separate jute fiber.

Q: What is the name of this method?",Ribbon Fighting,Ribbon Retting,Ribbon Flow,Ribbon Mold,b,The method of rotting stripped bark is universally known as Ribbon Retting.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,"Stem: (Same as Q. 119)

Q: In this method: (i) Needs more water (ii) Takes less time (iii) Labor cost is lower",i & ii,i & iii,ii & iii,"i, ii & iii",c,It takes less time and less water compared to traditional whole-stalk retting.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which of the following is called 'Doctor's Fungus'?,Trichoderma,Rhizobium,Azotobacter,Azolla,a,"Trichoderma is a beneficial fungus that destroys soil-borne harmful pathogens, acting as a biological doctor."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which bio-fertilizer treats the soil as a bio-pesticide?,Azolla,Mycorrhiza,Rhizobium,Trichoderma,d,(Same as Q. 121) Trichoderma kills harmful fungi like Fusarium and Pythium in the soil.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,What is added to the soil when leguminous crops (bean family) are cultivated?,Oxygen,Hydrogen,Nitrogen,Potassium,c,"Legumes harbor nitrogen-fixing bacteria in their root nodules, enriching the soil with nitrogen."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which of the following is Trichoderma?,Symbiotic fungus,Free-living (Non-symbiotic) fungus,Symbiotic algae,Non-symbiotic algae,b,"Trichoderma is a free-living, beneficial soil fungus that grows on organic matter."
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which bacteria helps crops by fixing atmospheric nitrogen?,Azolla,Rhizobium,Trichoderma,Mycorrhiza,b,Rhizobium bacteria convert atmospheric nitrogen gas into ammonia for plant use.
N/A,Agriculture 1st Paper,Chapter 3,HSC Standard,General Practice,Which of the following is an algal/fern bio-fertilizer?,Azolla,Rhizobium,Vermicompost,Green manure,a,Azolla is an aquatic fern that works in symbiosis with blue-green algae (Anabaena).
