Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2023,Business 2nd Paper,6,Dhaka Board,Board,"Read the stem and answer the question:

Mr. Ayana, the Production Manager of Jawad Ltd., depends heavily on his workers when fixing the organizational targets. The workers operate inside the factory completely independently, each according to their own will. As a result, chaos prevails in the enterprise and target achievement is disrupted.


Q. Which type of leadership does Mr. Ayana practice in the stem?",Laissez-faire (Free-rein),Paternalistic,Democratic,Autocratic,a,"Mr. Ayana completely abdicates his control and leaves goal-setting and execution to the unchecked absolute independence of the workers. This dynamic is the textbook definition of Laissez-faire (Free-rein) leadership, which naturally results in chaos."
2023,Business 2nd Paper,6,Dhaka Board,Board,"Read the stem and answer the question:

Mr. Ayana, the Production Manager of Jawad Ltd., depends heavily on his workers when fixing the organizational targets. The workers operate inside the factory completely independently, each according to their own will. As a result, chaos prevails in the enterprise and target achievement is disrupted.


Q. To restore discipline in the described organization, the required course of action is-


i. Exhibiting intimidation and fear

ii. Introducing democratic leadership

iii. Regular supervision of employees


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"To fix free-rein chaos, management must transition to a balanced system. Introducing democratic leadership (ii) balances authority with constructive employee input, and regular supervision (iii) enforces discipline. Coercion or intimidation (i) damages motivation and is not recommended, making ii and iii correct."
2023,Business 2nd Paper,6,Rajshahi Board,Board,"The core characteristics of Laissez-faire (Free-rein) leadership are-


i. Discipline is maintained perfectly

ii. Employee enjoys complete freedom

iii. The leader remains averse to work / inactive


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"Under free-rein leadership, workers enjoy complete operational autonomy (ii) and the leader avoids responsibilities or active duties (iii). Consequently, organizational discipline collapses, which invalidates statement i and confirms statement ii and iii."
2023,Business 2nd Paper,6,Rajshahi Board,Board,"Based on the application of power/authority, how many types of leadership are there?",3,4,5,6,b,"Based on power application and decision-making style, leadership is broadly divided into 4 types: Autocratic, Paternalistic, Democratic, and Free-rein (Laissez-faire)."
2023,Business 2nd Paper,6,Rajshahi Board,Board,"Read the stem and answer the question:

Sharmin Akter achieved leadership positions in her enterprise systematically through her official post and rank. She is acutely conscious of her own future and the business's long-term survival. Her subordinates follow her instructions with profound respect.


Q. From the perspective of formality, what type of leadership does Sharmin Akter possess?",Autocratic,Democratic,Formal,Informal,c,"Because Sharmin Akter acquires her leadership directly via institutional framework, rules, and official rank, her style is categorized strictly as Formal Leadership."
2023,Business 2nd Paper,6,Rajshahi Board,Board,"Read the stem and answer the question:

Sharmin Akter achieved leadership positions in her enterprise systematically through her official post and rank. She is acutely conscious of her own future and the business's long-term survival. Her subordinates follow her instructions with profound respect.


Q. Which qualities of an ideal leader are visibly expressed within Sharmin Akter?


i. Wisdom / Sagacity

ii. Patience

iii. Fairness / Righteousness


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"Her keen awareness of the long-term future displays wisdom/sagacity (i). Earning profound respect while guiding subordinates indicates fairness/righteousness (iii) and patience (ii) in conflict handling. Thus, all qualities apply."
2023,Business 2nd Paper,6,Jessore Board,Board,Which of the following is NOT a characteristic of sound direction?,Clarity,Rationality / Reasonableness,Completeness,Rigidity / Inflexibility,d,"Sound direction must be clear, complete, and reasonable. It must possess flexibility to adjust to changing environment conditions. Rigidity or absolute inflexibility is a severe operational flaw and cannot be a characteristic of good direction."
2023,Business 2nd Paper,6,Jessore Board,Board,Towards what does a leader guide and direct the collective workforce?,Personal self-interest,The political group,The objective / goal,The local union,c,The fundamental purpose of institutional leadership is to align individual capabilities and guide human forces toward realizing the predefined goals or objectives of the organization.
2023,Business 2nd Paper,6,Jessore Board,Board,What is leadership called when employee viewpoints and opinions are actively embraced during decision-making?,Employee-centered leadership,Democratic leadership,Job-centered leadership,Laissez-faire leadership,b,"Democratic leadership is characterized by decentralized authority, where management actively involves workforce opinions and discussions before concluding any key policy choice."
2023,Business 2nd Paper,6,Jessore Board,Board,"Read the stem and answer the question:

Mr. Hasan, a Production Manager, exercises absolute authority over his workers. However, alongside this, he listens carefully to their complaints/hardships, aids them during emergencies, and treats them kindly. He commands work by instilling deep respect within them.


Q. What type of leadership style does Mr. Hasan deploy?",Employee-centered leadership,Democratic leadership,Job-centered leadership,Laissez-faire leadership,a,"Note: The question tests leadership orientation classifications (Job-centered vs. Employee-centered). Although Mr. Hasan exercises firm authority, his defining attribute is prioritizing personal crises, listening to grievances, and showing kind human traits. This classifies his style as Employee-centered. (Note: It also mirrors paternalistic traits, but out of the given choices, Employee-centered is the valid matching classification)."
2023,Business 2nd Paper,6,Jessore Board,Board,"Read the stem and answer the question:

Mr. Hasan, a Production Manager, exercises absolute authority over his workers. However, alongside this, he listens carefully to their complaints/hardships, aids them during emergencies, and treats them kindly. He commands work by instilling deep respect within them.


Q. The reason behind workers being satisfied under Mr. Hasan's leadership is-


i. Not pointing out employee mistakes

ii. Advising and consulting with them

iii. Communication competence


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"Listening to grievances and resolving structural or personal crises requires strong communication competency (iii). He builds rapport through consultation and support (ii). Statement i is false, as managers must address errors to ensure quality, though they do so constructively. Hence, ii and iii are correct."
2023,Business 2nd Paper,6,Sylhet Board,Board,"From the perspective of formality, leadership is classified into how many types?",2,3,4,5,a,"Formality-wise, leadership is split into exactly 2 types: Formal Leadership (based on administrative position) and Informal Leadership (based on age, technical competence, personal charisma, or relational bonds)."
2023,Business 2nd Paper,6,Sylhet Board,Board,Which of the following is NOT an attribute of an ideal leader?,Vision / Foresight,Egocentrism / Self-centeredness,Courage,Patience,b,"An ideal leader must be courageous, patient, and visionary. Egocentrism or self-centeredness causes the leader to ignore the welfare of the organization and its followers, destroying leadership effectiveness."
2023,Business 2nd Paper,6,Sylhet Board,Board,"Read the stem and answer the question:

Mr. Afzal is the Quality Manager of an enterprise. Without applying intimidation or fear tactics, he extracts quality performance by maintaining excellent behavior with his workforce.


Q. What type of leader is Mr. Afzal according to the stem?",Paternalistic,Democratic,Autocratic,Laissez-faire,b,"Because Mr. Afzal consciously avoids negative motivation tactics (threats/intimidation) and extracts work via good behavior and collaborative human relations, his approach closely mirrors Democratic leadership values."
2023,Business 2nd Paper,6,Sylhet Board,Board,"Read the stem and answer the question:

Mr. Abdullah is a Sales Manager. He issues strict directives to his workforce to execute whatever he deems best for the firm. He completely refuses to take anyone's advice or opinion when making choices. The employees frequently express deep aversion toward their work.


Q. What is the direction strategy deployed by Mr. Abdullah?",Direction through supervision,Direction through communication,Consultative direction,Autocratic / Dictatorial direction,d,"Mr. Abdullah hoards all choice-making power, commands absolute compliance, and completely rejects subordinate input. This operational method is the textbook definition of Autocratic/Dictatorial direction."
2023,Business 2nd Paper,6,Sylhet Board,Board,"Read the stem and answer the question:

Mr. Abdullah is a Sales Manager. He issues strict directives to his workforce to execute whatever he deems best for the firm. He completely refuses to take anyone's advice or opinion when making choices. The employees frequently express deep aversion toward their work.


Q. In this specific form of direction, maximum weight/importance is given to which element?",Job-centered / Task-oriented,Employee-centered,Positive,Negative,a,"Autocratic direction treats workers as mere tools to execute tasks. It focuses strictly on output and enforcement, prioritizing task execution (Job-centered/Task-oriented) over employee well-being."
2023,Business 2nd Paper,6,Barisal Board,Board,Which type of leadership style forces followers to work through coercion and penalizes them for non-compliance?,Positive,Negative,Autocratic / Dictatorial,Democratic,c,"Autocratic leaders centralize power and rely on negative motivation. They use threats, strict penalties, and punishments to force compliance from their subordinates."
2023,Business 2nd Paper,6,Dinajpur Board,Board,Which of the following is a key direction strategy under a democratic management framework?,Consultative direction,Direction via close supervision,Paternalistic direction,Free-rein / Open direction,a,"In democratic management, managers value participation. The corresponding strategy is Consultative Direction, where executives discuss execution metrics with employees before rendering final orders."
2023,Business 2nd Paper,6,Dinajpur Board,Board,Direction is termed the ________ of administration.,Brain,Nerve center,Heart,Backbone,c,"Direction is historically labeled the 'heart' of administration because it pumps energy into static structures. It converts plans into active operations, making it the central life force of an enterprise."
2023,Business 2nd Paper,6,Dinajpur Board,Board,Which of the following elements falls OUTSIDE the characteristics of Autocratic leadership?,Centralized decision making,Work-averse / Inactive mindset,Using fear or punishment to extract work,Disinterest in employee development,b,"Autocratic leaders are highly task-focused, dominating, and demanding. A work-averse or inactive mindset is a defining characteristic of Laissez-faire (Free-rein) leadership, making option b separate from autocratic traits."
2023,Business 2nd Paper,6,Dinajpur Board,Board,What is the structural power or legal right to extract work from subordinates called?,Authority,Power,Leadership,Leader,a,"Authority represents the institutional, legal, or formal right assigned to a management position that empowers a manager to give orders and compel subordinates to perform duties."
2023,Business 2nd Paper,6,Dinajpur Board,Board,"Read the stem and answer the question:

Mr. Shafiq is the Chief Executive of an organization. He centralizes all decision-making authority within himself and passes judgments according to his personal preferences. Consequently, subordinates lack enthusiasm or motivation to execute their duties. This has created obstacles in achieving organizational goals.


Q. What type of leadership style is followed by Mr. Shafiq in the stem?",Autocratic,Laissez-faire (Free-rein),Paternalistic,Democratic,a,"Mr. Shafiq hoards all powers, ignores subordinate input, and executes unilateral decisions. This matches the core profile of Autocratic Leadership, which historically damages subordinate enthusiasm and morale."
2023,Business 2nd Paper,6,Dinajpur Board,Board,"Read the stem and answer the question:

Mr. Shafiq is the Chief Executive of an organization. He centralizes all decision-making authority within himself and passes judgments according to his personal preferences. Consequently, subordinates lack enthusiasm or motivation to execute their duties. This has created obstacles in achieving organizational goals.


Q. Which directional strategy can solve the problem identified in the stem?",Laissez-faire direction,Consultative direction,Autocratic direction,Paternalistic direction,b,"The lack of employee motivation stems from their exclusion from decision-making. By introducing Consultative Direction, the manager can engage with subordinates before issuing orders, eliminating alienation and restoring enthusiasm."
2023,Business 2nd Paper,6,Mymensingh Board,Board,Subordinates enjoy unrestricted or absolute freedom under which leadership style?,Laissez-faire (Free-rein) leadership,Democratic leadership,Paternalistic leadership,Employee-centered leadership,a,"Under free-rein or laissez-faire leadership, the leader completely abdicates their control functions. Subordinates are left entirely to themselves, enjoying absolute and unchecked freedom to set goals and work."
2023,Business 2nd Paper,6,Mymensingh Board,Board,"The core qualities of effective direction include-


i. Rationality / Reasonableness

ii. Clarity and comprehensibility

iii. Assessment of situational scope / Field consideration


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"For a directive to be executable, it must be logical/reasonable (i), clear and easily understood by workers (ii), and aligned with the physical capabilities and field limitations of the operational environment (iii)."
2023,Business 2nd Paper,6,Mymensingh Board,Board,"Read the stem and answer the question:

Mr. Habib is the director of a company. He frequently distributes corporate privileges, promotions, and facilities preferentially to workers belonging to his own hometown. Consequently, other employees feel deeply dissatisfied.


Q. Which specific obstacle to leadership development is highlighted in Mr. Habib's actions?",Emotion and Arrogance,Nepotism / Favoritism,Lack of foresight,Inefficiency,b,"When an executive uses their official position to unfairly distribute benefits based on regionalism, relationships, or non-merit factors, it is classified as Nepotism or Favoritism."
2023,Business 2nd Paper,6,Mymensingh Board,Board,"Read the stem and answer the question:

Mr. Habib is the director of a company. He frequently distributes corporate privileges, promotions, and facilities preferentially to workers belonging to his own hometown. Consequently, other employees feel deeply dissatisfied.


Q. As a direct consequence of the prevailing situation in Mr. Habib's firm-",Collective output will be achieved,Mutual trust will increase,Productivity will decline,Productivity will increase,c,"Favoritism and nepotism create workplace division and alienate a large part of the workforce. This drops internal motivation and destroys organizational trust, leading directly to a decline in productivity."
2023,Business 2nd Paper,6,Chittagong Board,Board,"Read the stem and answer the question:

Mr. 'X' is an executive in an enterprise. He relies heavily on F.W. Taylor's scientific management principles to establish the organizational structure of his business.


Q. Under which type of leadership style is the role of the leader considered secondary or passive?",Laissez-faire (Free-rein),Democratic,Paternalistic,Autocratic,a,"Note: The question presents a general leadership theory query directly following the short context marker. In Laissez-faire (Free-rein) leadership, the leader steps back completely and acts as a passive provider of information. Their role becomes secondary or minor because the workforce independently guides its own execution."
2023,Business 2nd Paper,6,Chittagong Board,Board,"The defining characteristics of a sound instruction/direction are-


i. Completeness

ii. Conciseness / Brevity

iii. Assessment of situational scope / Field consideration


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"A standard directive must contain all vital operational points (i), be concise enough to prevent info overload or confusion (ii), and take real field conditions into consideration to remain practical (iii)."
2023,Business 2nd Paper,6,Chittagong Board,Board,"Regarding democratic and autocratic leadership, which of the following statements hold true?


i. The underlying viewpoints of both leaders are completely different

ii. The execution strategies of both leaders are distinct

iii. Both leaders enjoy equal popularity among their employees


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",a,"Autocratic and democratic leadership sit on opposite ends of management theory. Their internal values (i) and execution styles (ii) differ entirely. Autocratic leaders rely on coercion and are generally disliked, which invalidates statement iii. Therefore, only statements i and ii are correct."
2023,Business 2nd Paper,6,Comilla Board,Board,Which of the following is a type of leadership classified on the basis of psychological mindset/attitude?,Paternalistic,Laissez-faire,Task-oriented / Job-centered,Democratic,c,"Based on behavioral focus and psychological orientation, leadership is split into Job-centered (Task-oriented) and Employee-centered styles. Other classifications like democratic or autocratic are categorized based on authority application."
2023,Business 2nd Paper,6,Comilla Board,Board,Which of the following represents a primary advantage of consultative direction?,Time-consuming process,Creation of employee inefficiency,Reduction of organizational expenses,Improvement of mutual relationships,d,"Because consultative direction establishes an open dialogue between executives and subordinates, it builds corporate trust, removes communication barriers, and improves mutual relationships."
2023,Business 2nd Paper,6,Comilla Board,Board,Which specific type of leadership is consistently disliked or rejected by subordinates?,Employee-centered,Participatory / Democratic,Dominant / Coercive (Autocratic),Laissez-faire,c,"Coercive or dominant (autocratic) leadership relies on fear, centralized control, and intimidation. This style strips employees of their autonomy and voice, making it consistently disliked by the workforce."
2023,Business 2nd Paper,6,Comilla Board,Board,"Read the stem and answer the question:

Mr. Rahman single-handedly makes all decisions without any discussion with his subordinates, and attempts to extract work by exerting heavy pressure and coercion on the employees.


Q. What type of leadership style is exhibited by Mr. Rahman?",Free-rein,Employee-centered,Autocratic,Democratic,c,"By centralizing decision-making, avoiding consultation, and using coercion to force compliance, Mr. Rahman clearly demonstrates Autocratic Leadership."
2023,Business 2nd Paper,6,Comilla Board,Board,"Read the stem and answer the question:

Mr. Rahman single-handedly makes all decisions without any discussion with his subordinates, and attempts to extract work by exerting heavy pressure and coercion on the employees.


Q. Under the leadership framework described in the stem, the leader-


i. Demonstrates and asserts personal power

ii. Considers himself a master/lord over workers

iii. Uses intimidation and fear tactics to enforce tasks


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"Autocratic leadership is defined by power displays (i), viewing the administrative position as a master-servant bond (ii), and relying on fear and strict penalties to force work completion (iii). Thus, all three points are correct."
2022,Business 2nd Paper,6,Dhaka Board,Board,"In which type of leadership is the leader considered the absolute master or ""all-in-all"" of the firm?",Democratic,Paternalistic,Autocratic,Laissez-faire,c,"In an autocratic setup, the leader holds absolute authority. They act as the sole source of power and command complete obedience, making them the absolute master of the firm."
2022,Business 2nd Paper,6,Dhaka Board,Board,What is the administrative capacity or legal power to extract work from subordinates called?,Leadership,Power,Authority,Leader,c,"Institutional authority refers to the official, formal power given to an executive within an organization's structure to issue commands and ensure task compliance from subordinates."
2022,Business 2nd Paper,6,Dhaka Board,Board,Under which type of leadership do employees have an active opportunity to express their opinions?,Autocratic,Democratic,Job-centered,Paternalistic,b,"Democratic leadership is rooted in participation. It provides a formal, supportive platform for workers to voice their ideas, critiques, and feedback before plans are finalized."
2022,Business 2nd Paper,6,Dhaka Board,Board,What type of leadership is determined directly by official status or rank within an organizational structure?,Informal leadership,Formal leadership,Positive leadership,Negative leadership,b,Formal leadership is established by institutional rules and positions. It links authority directly to an official job title within the company's hierarchy.
2022,Business 2nd Paper,6,Dhaka Board,Board,"The defining characteristics of sound instruction/direction are-


i. Comprehensibility / Clarity

ii. Continuity / Consistency

iii. Conciseness / Brevity


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"Effective direction must be easy to comprehend to prevent errors (i), continuous to keep operations aligned (ii), and concise to keep execution steps straightforward (iii)."
2022,Business 2nd Paper,6,Dhaka Board,Board,"The core functional responsibilities of an institutional leader are-


i. Formulating plans and defining corporate policy

ii. Maintaining communication lines and structuring the organization

iii. Developing and fostering collective teamwork efforts


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"A manager acting as a leader must oversee strategic planning (i), manage operational structures and communication channels (ii), and motivate the team to work toward common goals (iii)."
2022,Business 2nd Paper,6,Rajshahi Board,Board,"From the perspective of formality, leadership is categorized into how many types?",2,3,4,5,a,"Formality-wise, leadership is split into exactly 2 classifications: Formal Leadership (derived from official position) and Informal Leadership (derived from personal relationships, age, or expertise)."
2022,Business 2nd Paper,6,Rajshahi Board,Board,"The essential characteristics of proper direction are-


i. Rationality

ii. Clarity / Precision

iii. Flexibility


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"Sound direction must be logical/reasonable (i), clear to ensure accurate execution (ii), and flexible enough to adapt to changing market or operational conditions (iii)."
2022,Business 2nd Paper,6,Rajshahi Board,Board,What is direction metaphorically called within an administrative system?,Nerve center,Heart,Backbone,Brain,b,"Direction is considered the 'heart' of administration because it initiates and sustains operations. It pumps vital energy through the organization, turning plans into action."
2022,Business 2nd Paper,6,Rajshahi Board,Board,Who is a leader within an industrial or business context?,Producer,Buyer,Manager,Consumer,c,"In business management, the manager is tasked with directing and guiding employees. Because they guide human resources toward company goals, the manager acts as the organizational leader."
2022,Business 2nd Paper,6,Jessore Board,Board,Which of the following elements directly assists in the structural development and expression of leadership qualities?,Strategy / Execution tactics,Direction,Controlling,Following others blindly,a,"Developing leadership requires strategic acumen, tactical competence, and decision-making skills. Blindly following others or simply issuing basic commands does not cultivate true leadership capability."
2022,Business 2nd Paper,6,Jessore Board,Board,"A successful leader must possess-


i. Technological knowledge

ii. Empathy / Human compassion

iii. Proactive initiative


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"Modern leadership demands data and technical awareness (i), empathy to maintain morale (ii), and a proactive drive to implement change (iii). Therefore, all three components are essential."
2022,Business 2nd Paper,6,Jessore Board,Board,"Read the stem and answer the question:

Mr. Asad is an executive at a company. His subordinates frequently attempt to offer helpful suggestions and insights regarding different operational matters. However, he disregards their inputs, preferring to make and execute decisions based entirely on his own will.


Q. What leadership style does Mr. Asad display?",Democratic,Laissez-faire (Free-rein),Autocratic,Paternalistic,c,Mr. Asad systematically ignores employee feedback and relies purely on personal preference to make decisions. This behavior defines Autocratic Leadership.
2022,Business 2nd Paper,6,Jessore Board,Board,What type of communication network flow does consultative direction naturally generate?,One-way,Two-way,Three-way,Multi-directional,b,"Because consultative direction involves an exchange of ideas between the manager and employees before an order is finalized, it creates a clear two-way communication channel."
2022,Business 2nd Paper,6,Jessore Board,Board,What is the process of influencing and guiding employees toward achieving shared organizational goals called?,Motivation,Leadership,Communication,Direction,b,"Leadership is defined as the process of guiding, steering, and influencing the behavior and efforts of a group toward achieving specific goals."
2024,Business 2nd Paper,6,Viqarunnisa Noon School and College,College,What is leadership that originates directly from official organizational status or rank called?,Formal,Task-centered,Employee-centered,Informal,a,"Formal leadership is systematically built upon official designations, institutional ranks, and legal powers assigned to a specific management post within the organization's structure."
2024,Business 2nd Paper,6,Dhaka Commerce College,College,What is direction metaphorically called within an administrative system?,Brain,Backbone,Heart,Arm,c,"Direction is historically labeled the 'heart' of administration because it initiates and sustains operations. It pumps vital energy through the organization, turning plans into action."
2024,Business 2nd Paper,6,Dhaka Commerce College,College,Which of the following elements directly increases the work enthusiasm and internal drive of subordinates?,Direction,Leadership,Motivation,Employee,c,"Motivation (প্রেষণা) is the psychological and administrative process used to inspire, encourage, and stimulate employees' willingness to perform their duties with maximum enthusiasm."
2024,Business 2nd Paper,6,Dhaka Commerce College,College,"The core functional responsibilities of an institutional leader are-


i. Formulating plans

ii. Maintaining communication lines

iii. Developing collective teamwork efforts


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",d,"A manager acting as a leader must oversee strategic planning (i), manage operational communication channels (ii), and motivate the team to work toward common goals (iii). Therefore, all three points are correct."
2024,Business 2nd Paper,6,"Adamjee Cantonment College, Dhaka",College,What is direction metaphorically termed within an administrative framework?,Brain,Nerve center,Heart,Backbone,c,"Direction acts as the moving life force of management. Just as the human heart keeps the body functional by distributing blood, direction energizes plans and organizational structures, setting the entire company into motion."
2024,Business 2nd Paper,6,"Adamjee Cantonment College, Dhaka",College,Which of the following is a type of leadership classified on the basis of power application / authority?,Employee-centered,Task-centered,Formal,Laissez-faire (Free-rein),d,"Based on power application and decision-making style, leadership is broadly divided into four types: Autocratic, Paternalistic, Democratic, and Laissez-faire (Free-rein)."
2024,Business 2nd Paper,6,"Adamjee Cantonment College, Dhaka",College,What is leadership created directly from organizational post or official rank called?,Formal,Employee-centered,Informal,Task-centered,a,"Formal leadership originates systematically from the legal framework, official status, designated rank, and authority structure of the organization."
2024,Business 2nd Paper,6,"Adamjee Cantonment College, Dhaka",College,"Read the stem and answer the question:

Mr. Riyaz implements decisions unilaterally by displaying intimidation and fear tactics to the workers of his organization. However, he keeps track of their personal well-being and genuinely cares for them.


Q. What type of leadership style is followed by Mr. Riyaz in the stem?",Democratic,Autocratic,Paternalistic,Laissez-faire (Free-rein),c,"Note: The question tests the fine line between autocratic and paternalistic traits. Although Mr. Riyaz holds absolute power and uses fear, his defining characteristic is that he acts like a protective head of a family—caring for them and loving them. This defines Paternalistic Leadership (পিতৃসুলভ নেতৃত্ব)."
2024,Business 2nd Paper,6,"Adamjee Cantonment College, Dhaka",College,"Read the stem and answer the question:

Mr. Riyaz implements decisions unilaterally by displaying intimidation and fear tactics to the workers of his organization. However, he keeps track of their personal well-being and genuinely cares for them.


Q. The leadership mentioned above is—


i. A modern method of leadership

ii. A modern version of autocratic leadership

iii. Highly effective in mitigating labor unrest


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"Paternalistic leadership is fundamentally a softened, modern extension of autocratic leadership (ii) where the leader acts like a parent. Because it balances absolute authority with genuine care and affection, it is highly effective in keeping workers loyal and mitigating labor unrest (iii). Statement i is incorrect as it is a traditional style, making ii and iii correct."
2024,Business 2nd Paper,6,"Adamjee Cantonment College, Dhaka",College,Under which type of leadership style does labor turnover (shrom ghurnayomanota) typically increase within an organization?,Bureaucratic,Democratic,Positive,Negative,d,"Negative leadership relies on fear, threats, penalties, and punishment to force work out of employees. This toxic atmosphere degrades job satisfaction, causing employees to leave frequently and driving up labor turnover."
2024,Business 2nd Paper,6,Holy Cross College,College,Which method is considered most important and effective for giving direct instructions to factory laborers or workers?,Direction through supervision,Direction through communication,Autocratic direction,Paternalistic direction,a,"For field-level workers and labor forces, directing through close supervision (তত্ত্বাবধানের মাধ্যমে নির্দেশনা) is most crucial. It ensures that real-time mistakes are corrected on the spot and operational standards are maintained."
2024,Business 2nd Paper,6,Holy Cross College,College,Under which type of leadership is organizational power and decision-making authority decentralized?,Democratic,Autocratic,Laissez-faire (Free-rein),Paternalistic,a,"Democratic leadership is characterized by decentralized authority, where management shares decision-making power and actively involves workforce opinions and discussions before concluding any key policy choice."
2024,Business 2nd Paper,6,Holy Cross College,College,"Read the stem and answer the question:

Production Manager Mr. Alam is highly authoritative over his workers. However, he treats them with kindness, and listens to their problems, grievances, and interests with great attention. In this way, he extracts work by instilling deep respect within them.


Q. What type of leadership style exists in Mr. Alam's organization?",Autocratic,Democratic,Laissez-faire (Free-rein),Paternalistic,d,"Mr. Alam combines absolute authority with kind, fatherly care and emotional accessibility. This blend of authoritative command and parental protection matches the textbook definition of Paternalistic Leadership."
2024,Business 2nd Paper,6,Holy Cross College,College,"Read the stem and answer the question:

Production Manager Mr. Alam is highly authoritative over his workers. However, he treats them with kindness, and listens to their problems, grievances, and interests with great attention. In this way, he extracts work by instilling deep respect within them.


Q. The primary reasons behind the workers being satisfied under Mr. Alam's leadership are—


i. Not pointing out employee mistakes

ii. Charismatic / Magnetic personality

iii. Excellent leadership capability


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"Workers respect Mr. Alam due to his magnetic, supportive personality (ii) and his functional leadership capabilities (iii) that foster respect. Statement i is false, as an effective manager must address and correct errors to sustain quality, though they do so with kindness. Hence, ii and iii are correct."
2024,Business 2nd Paper,6,Holy Cross College,College,"Which management theorist historically defined direction as the ""heart of administration""?",Marshall E. Dimock,Henri Fayol,McDonald,Newman,a,"Dr. Marshall E. Dimock explicitly stated that direction is the heart of administration as it involves identifying the path, issuing commands, and ensuring dynamic execution of operations."
2024,Business 2nd Paper,6,"Bangladesh Navy College, Chittagong",College,Which type of leader do workers or subordinates generally dislike or avoid?,Autocratic,Paternalistic,Task-centered,Laissez-faire (Free-rein),a,"Autocratic leaders centralize all choices, rely on fear, and enforce tasks through coercion and penalties. This lack of empathy makes them highly unpopular among subordinates."
2024,Business 2nd Paper,6,"Bangladesh Navy College, Chittagong",College,Who fills the role of an institutional leader within an enterprise context?,Buyer,Consumer,Manager,Creditor,c,"Business management principles define the manager as the individual responsible for guiding, steering, and motivating employees. Because they lead human resources toward company goals, the manager acts as the leader."
2024,Business 2nd Paper,6,"Bangladesh Navy College, Chittagong",College,"Which leadership type is often termed ""work-averse leadership"" (kormobimukh netritto) due to managerial inactivity?",Autocratic leadership,Paternalistic leadership,Task-centered leadership,Laissez-faire (Free-rein) leadership,d,"In Laissez-faire (Free-rein) leadership, the leader avoids taking active responsibility, refuses to make firm decisions, and stays inactive. This passivity earns it the label of work-averse leadership."
2024,Business 2nd Paper,6,"Bangladesh Navy College, Chittagong",College,"Read the stem and answer the question:

Production Manager Mr. Mashiur is highly authoritative over his workers, yet he treats them with kindness. He listens to their problems and grievances with great interest. In this manner, he extracts work by instilling deep respect within them. The subordinates are reasonably satisfied.


Q. What type of leadership style is displayed by Mr. Mashiur?",Autocratic,Democratic,Paternalistic,Laissez-faire (Free-rein),c,"Mr. Mashiur balances high personal authority with kind, fatherly care and emotional accessibility. This approach perfectly characterizes Paternalistic Leadership."
2024,Business 2nd Paper,6,"Bangladesh Navy College, Chittagong",College,"Read the stem and answer the question:

Production Manager Mr. Mashiur is highly authoritative over his workers, yet he treats them with kindness. He listens to their problems and grievances with great interest. In this manner, he extracts work by instilling deep respect within them. The subordinates are reasonably satisfied.


Q. Note: The options ask about ""Mr. Atik"", which is a minor typographical name variation in the college board stem for Mr. Mashiur. The reasons behind the workers being satisfied under this leadership are—


i. Not pointing out employee mistakes

ii. Charismatic / Magnetic personality

iii. Excellent leadership capability


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"Subordinates respond well to a leader's magnetic personality (ii) and proper leadership capabilities (iii) that mix command with human kindness. Statement i is false because errors must be tracked and managed for quality control. Thus, ii and iii are correct."
2024,Business 2nd Paper,6,Cumilla Victoria Government College,College,"The core structural characteristics of Laissez-faire (Free-rein) leadership are—


i. The leader remains passive or work-averse

ii. Complete operational freedom is granted to employees

iii. Strict institutional discipline is maintained


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",a,"In free-rein leadership, the manager stays passive (i) and workers enjoy total freedom (ii). Because there is no active supervision, corporate discipline usually collapses, making statement iii incorrect."
2024,Business 2nd Paper,6,Dhaka City College,College,Under which leadership style are subordinates forced to execute commands blindly without asking any questions?,Laissez-faire (Free-rein),Autocratic / Dictatorial,Paternalistic,Democratic,b,"Autocratic leadership demands unquestioning obedience. The manager centralizes all choices and allows no pushback, questions, or independent thought from subordinates."
