Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2024,Accounting 2nd Paper,6,Sylhet Board,Board,"Current Assets include—

i. Closing stock

ii. Prepaid insurance

iii. Accounts receivable


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Closing inventory (i), prepaid insurance expenses (ii), and trade accounts receivable balances (iii) are all liquid economic resources expected to realize value within the company's annual operating cycle. Thus, statements i, ii and iii are correct."
2024,Accounting 2nd Paper,6,Sylhet Board,Board,"Read the following stem and answer the question:

On December 31, 2023, out of Royal Traders Company's total assets of 20,00,000 TK, fixed assets represent 15,00,000 TK. The total external liabilities of the company stand at 5,00,000 TK.


Q. What is the total amount of Owners' Equity / Owners' Fund?","10,00,000 TK","15,00,000 TK","20,00,000 TK","30,00,000 TK",b,"According to the basic accounting equation: $\text{Owners' Fund} = \text{Total Assets} - \text{Total External Liabilities}$

$\text{Owners' Fund} = 20,00,000 - 5,00,000 = 15,00,000\text{ TK}$."
2024,Accounting 2nd Paper,6,Sylhet Board,Board,"Read the following stem and answer the question:

On December 31, 2023, out of Royal Traders Company's total assets of 20,00,000 TK, fixed assets represent 15,00,000 TK. The total external liabilities of the company stand at 5,00,000 TK.


Q. What is the Debt-to-Total-Assets Ratio of the company?",0.25 : 1,0.33 : 1,0.50 : 1,1 : 1,a,"Debt-to-Total-Assets Ratio = $\frac{\text{Total External Liabilities}}{\text{Total Assets}}$

$\text{Ratio} = \frac{5,00,000}{20,00,000} = 0.25 \implies 0.25 : 1$."
2024,Accounting 2nd Paper,6,Dhaka Board,Board,"Which of the following financial metrics are classified as liquidity ratios (তারল্য অনুপাত)?

i. Current Ratio

ii. Acid-Test Ratio

iii. Inventory Turnover Ratio


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",a,"The Current Ratio (i) and Acid-Test/Quick Ratio (ii) measure short-term debt-paying liquidity. The Inventory Turnover Ratio (iii) evaluates operational efficiency, not direct liquidity. Thus, statements i and ii are correct."
2024,Accounting 2nd Paper,6,Dhaka Board,Board,"Which of the following are classified as profitability ratios (মুনাফা অর্জন ক্ষমতা অনুপাত)?

i. Gross Profit Ratio

ii. Net Profit Ratio

iii. Average Collection Period Ratio


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",a,"The Gross Profit Ratio (i) and Net Profit Ratio (ii) measure a company's ability to generate returns on sales, making them profitability metrics. The Average Collection Ratio (iii) measures activity or credit efficiency. Thus, statements i and ii are correct."
2024,Accounting 2nd Paper,6,Dhaka Board,Board,Which of the following ratios is used to evaluate the long-term solvency (দীর্ঘমেয়াদি সচ্ছলতা) of a business?,Inventory Turnover Ratio,Debt-Equity Ratio,Current Ratio,Net Profit Ratio,b,"Solvency ratios assess a firm's ability to maintain long-term financial stability and meet long-term obligations. The Debt-Equity Ratio (দায়-মালিকানা অনুপাত) compares external long-term debts with internal owners' equity, serving as the core long-term solvency indicator."
2024,Accounting 2nd Paper,6,Dhaka Board,Board,"Read the following stem and answer the question:

The following account balances are taken from a company's Trial Balance: Accounts Receivable: 25,000 TK; Prepaid Expenses: 10,000 TK; Bank Balance (Credit): 5,000 TK; Fixed Assets: 15,000 TK; and Closing Stock: 8,000 TK.


Q. What is the total amount of Current Assets?","25,000 TK","30,000 TK","38,000 TK","43,000 TK",d,"Current Assets include items expected to be converted into cash within an operating cycle. Here, Current Assets = Accounts Receivable (25,000) + Prepaid Expenses (10,000) + Closing Stock (8,000).

$\text{Total Current Assets} = 25,000 + 10,000 + 8,000 = 43,000\text{ TK}$. (Note: Bank Balance Credit is a liability)."
2024,Accounting 2nd Paper,6,Dhaka Board,Board,"Read the following stem and answer the question:

The following account balances are taken from a company's Trial Balance: Accounts Receivable: 25,000 TK; Prepaid Expenses: 10,000 TK; Bank Balance (Credit): 5,000 TK; Fixed Assets: 15,000 TK; and Closing Stock: 8,000 TK.


Q. What is the amount of Working Capital / Current Capital (চলতি মূলধন)?","20,000 TK","25,000 TK","33,000 TK","38,000 TK",d,"1. Current Assets = 43,000 TK.

2. Current Liabilities = Bank Balance Credit / Overdraft = 5,000 TK.

3. $\text{Working Capital} = \text{Current Assets} - \text{Current Liabilities} = 43,000 - 5,000 = 38,000\text{ TK}$."
2024,Accounting 2nd Paper,6,Rajshahi Board,Board,"Read the following stem and answer the question:

Anup Company has Fixed Assets of 52,00,000 TK, Current Assets of 24,00,000 TK, Current Liabilities of 10,00,000 TK, Inventory of 2,00,000 TK (which is included within current assets), and Debentures of 15,00,000 TK.


Q. What is the Quick/Liquid Ratio (ত্বরিত অনুপাত) of the company?",1.5 : 1,2.4 : 1,2.2 : 1,2.6 : 1,c,"1. Quick Assets = Current Assets - Inventory = 24,00,000 - 2,00,000 = 22,00,000 TK.

2. Quick Ratio = $\frac{\text{Quick Assets}}{\text{Current Liabilities}} = \frac{22,00,000}{10,00,000} = 2.2 \implies 2.2 : 1$."
2024,Accounting 2nd Paper,6,Rajshahi Board,Board,"Read the following stem and answer the question:

Anup Company has Fixed Assets of 52,00,000 TK, Current Assets of 24,00,000 TK, Current Liabilities of 10,00,000 TK, Inventory of 2,00,000 TK (which is included within current assets), and Debentures of 15,00,000 TK.


Q. What is the amount of Working Capital (চলতি মূলধন)?","39,00,000 TK","34,00,000 TK","19,00,000 TK","14,00,000 TK",d,"Working Capital is calculated by subtracting current obligations from operational current assets.

$\text{Working Capital} = \text{Current Assets} - \text{Current Liabilities}$

$\text{Working Capital} = 24,00,000 - 10,00,000 = 14,00,000\text{ TK}$."
2024,Accounting 2nd Paper,6,Mymensingh Board,Board,"The core objectives of analyzing a company's financial statements are—

i. Evaluating managerial efficiency

ii. Checking the profitability capacity of the business

iii. Evaluating the short-term liquidity of the business


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Financial statement analysis tools evaluate operational health across all core areas: activity/turnover metrics map efficiency (i), margin tracking maps profitability (ii), and cash-equivalent metrics evaluate liquidity safety margins (iii). Thus, all statements are correct."
2024,Accounting 2nd Paper,6,Mymensingh Board,Board,"ABC Bank is planning to provide a long-term credit loan to a running business enterprise. In this scenario, which corporate ratio should be prioritized above all else?",Debt-Equity Ratio,Gross Profit Ratio,Return on Assets Ratio,Inventory Turnover Ratio,a,"Before issuing long-term credit loans, a financial institution evaluates the risk of default and capital safety structure. The Debt-Equity Ratio (দায় মালিকানা অনুপাত) measures structural capital proportions, making it the most critical metric for long-term credit analysis."
2024,Accounting 2nd Paper,6,Mymensingh Board,Board,Current Assets (-) Closing Stock (-) Prepaid Expenses = What?,Liquid / Quick Assets,Fictitious Assets,Fixed Assets,Intangible Assets,a,"Deducting inventory (which requires sales conversion time) and prepaid expenses (which cannot be converted back into cash) from total current assets isolates the most cash-convertible resources, known as Liquid or Quick Assets (তরল সম্পদ)."
2024,Accounting 2nd Paper,6,Mymensingh Board,Board,"Which of the following components are included when determining Capital Employed / Invested Capital (বিনিয়োজিত মূলধন)?

i. Accounts Payable

ii. Share Capital

iii. General Reserve


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",c,Capital Employed represents long-term funding sources committed to a business. This includes long-term debts and shareholders' equity components like Share Capital (ii) and General Reserve (iii). Accounts Payable (i) is a short-term current liability and is excluded.
2024,Accounting 2nd Paper,6,Chittagong Board,Board,Which of the following ratios evaluates the core profitability capacity (মুনাফা অর্জন ক্ষমতা) of a business entity?,Accounts Receivable Turnover Ratio,Invested Capital Turnover Ratio,Net Profit Ratio,Inventory Turnover Ratio,c,"Profitability measures a firm's capacity to generate returns. The Net Profit Ratio (নিট মুনাফা অনুপাত) directly measures bottom-line financial yield relative to revenue. Turnover and activity ratios assess asset efficiency, not direct profitability."
2024,Accounting 2nd Paper,6,Chittagong Board,Board,"Liquidity ratios (তারল্য অনুপাত) include—

i. Quick Ratio

ii. Acid-Test Ratio

iii. Current Ratio


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Short-term liquidity profiles evaluate immediate cash protection. The Quick/Liquid ratio (i), its alternative technical name Acid-Test ratio (ii), and the overarching baseline Current ratio (iii) all belong to the short-term liquidity analytical category."
2024,Accounting 2nd Paper,6,Jessore Board,Board,A company's immediate or instant capacity to pay off short-term debt obligations (তাৎক্ষণিক ঋণ পরিশোধের ক্ষমতা) can be evaluated via the—,Current Ratio,Quick / Liquid Ratio,Gross Profit Ratio,Net Profit Ratio,b,"While the current ratio measures general short-term liquidity over an annual cycle, the Quick/Liquid/Acid-Test Ratio (ত্বরিত অনুপাত) evaluates a firm's immediate capacity to pay liabilities using instantly accessible liquid funds, excluding inventory."
2024,Accounting 2nd Paper,6,Jessore Board,Board,Which of the following balances represents a Current Asset (চলতি সম্পদ)?,Goodwill,Trademark,Buildings,Accounts Receivable,d,"Accounts Receivable (প্রাপ্য হিসাব) represents trade credit extensions expected to settle in cash within a few months, classifying it as a Current Asset. Goodwill and trademarks are intangible fixed assets, and buildings are tangible fixed assets."
2024,Accounting 2nd Paper,6,Jessore Board,Board,What is the ideal standard benchmark value (আদর্শ মান) for the Acid-Test / Quick Ratio?,1 : 1,1 : 2,3 : 1,2 : 1,a,"The standard benchmark for the Acid-Test / Quick Ratio (অগ্নিপরীক্ষা অনুপাত) is 1:1, meaning cash-equivalent quick assets should ideally equal current obligations. For the general current ratio, the benchmark is 2:1."
2023,Accounting 2nd Paper,6,Dhaka Board,Board,"Sun Company has Total Assets worth 8,00,000 TK, $\frac{1}{4}$ of which are Current Assets. If the Current Liabilities are 1,00,000 TK, what is the amount of Net Working Capital?","1,00,000 TK","2,00,000 TK","6,00,000 TK","3,00,000 TK",a,"1. Current Assets = $\text{Total Assets} \times \frac{1}{4} = 8,00,000 \times \frac{1}{4} = 2,00,000\text{ TK}$.

2. Net Working Capital (কার্যকরী মূলধন) = $\text{Current Assets} - \text{Current Liabilities}$

$\text{Working Capital} = 2,00,000 - 1,00,000 = 1,00,000\text{ TK}$."
2023,Accounting 2nd Paper,6,Dhaka Board,Board,"The total value of Current Assets and Current Liabilities in Mr. Khan's business is exactly equal. To facilitate smooth day-to-day operations, which type of assets should he increase?",Fixed Assets,Current Assets,Fictitious Assets,Intangible Assets,b,"When current assets equal current liabilities, the working capital is zero, creating severe cash flow risks for daily operations. To manage daily business activities smoothly, the firm must expand its liquidity buffer by increasing Current Assets (চলতি সম্পদ)."
2023,Accounting 2nd Paper,6,Dhaka Board,Board,"The structural objectives of analyzing financial statements include—

i. Checking profitability capacity

ii. Checking operational efficiency

iii. Checking overall financial solvency


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Comprehensive financial statement analysis uses ratio groups to evaluate all three dimensions: profitability (i) via profit margins, resource utilization and efficiency (ii) via turnover ratios, and solvency safety (iii) via leverage/liquidity metrics."
2023,Accounting 2nd Paper,6,Dhaka Board,Board,Through which of the following ratios is the immediate capacity to pay off liabilities measured?,Acid-Test Ratio,Current Ratio,Working Capital Ratio,Debt-Equity Ratio,a,"The Acid-Test Ratio (অ্যাসিড টেস্ট অনুপাত), also known as the quick or liquid ratio, isolates instantly convertible cash assets to evaluate a firm's capacity to meet short-term obligations immediately if demanded."
2023,Accounting 2nd Paper,6,Dhaka Board,Board,What aspect of a business enterprise is evaluated via the Inventory Turnover Ratio?,Liquidity,Profitability,Efficiency / Activity,Financial Solvency,c,Turnover ratios measure how quickly assets move through operations. The Inventory Turnover Ratio (মাজুদ আবর্তন অনুপাত) reflects a firm's operational efficiency (দক্ষতা) in managing inventory cycles and generating sales from stock.
2023,Accounting 2nd Paper,6,Rajshahi Board,Board,The Gross Profit Ratio evaluates a business firm's—,Financial solvency,Managerial efficiency,Profitability capacity,Debt-paying capacity,c,"The Gross Profit Ratio (মোট লাভ অনুপাত) measures the basic margin earned on manufacturing or purchasing operations before administrative costs, directly evaluating the firm's core Profitability Capacity (মুনাফা অর্জন ক্ষমতা)."
2023,Accounting 2nd Paper,6,Rajshahi Board,Board,"Financial ratio analysis evaluates a business's—

i. Efficiency / Activity

ii. Solvency

iii. Profitability capacity


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Ratio analysis is used to monitor and evaluate all three areas: asset velocity determines operational efficiency (i), structural leverage metrics assess long-term solvency (ii), and profit margin fractions track profitability (iii). Thus, all statements are correct."
2023,Accounting 2nd Paper,6,Rajshahi Board,Board,"Net Sales are 84,000 TK, Gross Profit is 21,000 TK, and Operating Expenses are 4,200 TK. What is the Net Profit Margin percentage?",5%,20%,25%,50%,b,"1. Net Profit = Gross Profit - Operating Expenses = 21,000 - 4,200 = 16,800 TK.

2. Net Profit Rate = $\frac{\text{Net Profit}}{\text{Net Sales}} \times 100\%$

$\text{Net Profit Rate} = \frac{16,800}{84,000} \times 100\% = 0.20 \times 100\% = 20\%$."
2023,Accounting 2nd Paper,6,Jessore Board,Board,What is the fundamental definition of financial ratio analysis?,Financial Statement,Numerical relationship analysis of transactions,Income Analysis,Expenditure Analysis,b,"Ratio analysis (অনুপাত বিশ্লেষণ) is a quantitative tool that determines, presents, and analyzes the numerical or mathematical relationship between interconnected financial figures or items (লেনদেনের সংখ্যাত্মক সম্পর্ক বিশ্লেষণ)."
2023,Accounting 2nd Paper,6,Jessore Board,Board,"Based on standard functional classifications, into how many primary classes can financial ratios be categorized?",2,3,4,5,c,"According to standard accounting principles, financial ratios are classified into four main categories: 1. Liquidity Ratios, 2. Solvency Ratios, 3. Efficiency/Activity Ratios, and 4. Profitability Ratios."
2023,Accounting 2nd Paper,6,Jessore Board,Board,Which of the following is classified as a solvency-evaluating ratio (স্বচ্ছলতা যাচাইয়ের অনুপাত)?,Gross Profit,Debt-Equity,Net Profit,Working Capital,b,"Solvency ratios assess long-term financial stability. The Debt-Equity Ratio (দায় মালিকানা অনুপাত) measures long-term leverage safety, while profit margins track earnings performance and working capital monitors short-term liquidity."
2023,Accounting 2nd Paper,6,Jessore Board,Board,What is the standard ideal value (আদর্শ মান) for the Current Ratio?,0.25 : 1,0.50 : 1,1 : 1,2 : 1,d,"The accepted standard benchmark value for the Current Ratio (চলতি অনুপাত) is 2:1, indicating that current assets should ideally double current liabilities to provide a safe cushion for short-term operational debts."
2023,Accounting 2nd Paper,6,Comilla Board,Board,"As of December 31, 2022, Golap Traders had Fixed Assets of 15,00,000 TK, Total Assets of 20,00,000 TK, and Total External Liabilities of 7,00,000 TK. What is the amount of the Owners' Fund / Equity?","10,00,000 TK","13,00,000 TK","20,00,000 TK","30,00,000 TK",b,"Owners' Fund / Equity is calculated using the fundamental asset accounting identity.

$\text{Owners' Fund} = \text{Total Assets} - \text{Total External Liabilities}$

$\text{Owners' Fund} = 20,00,000 - 7,00,000 = 13,00,000\text{ TK}$."
2023,Accounting 2nd Paper,6,Comilla Board,Board,What trade-off occurs in a business when its internal liquidity (তারল্য) is increased?,Profitability increases,Profitability decreases,Profitability remains unchanged,Total income increases,b,"Liquidity and profitability share an inverse relationship. Holding more idle cash or highly liquid, low-yield assets increases short-term safety (liquidity) but lowers capital deployment efficiency, thereby decreasing Profitability (মুনাফা অর্জন ক্ষমতা হ্রাস পায়)."
2023,Accounting 2nd Paper,6,Comilla Board,Board,Which of the following ratios measures a firm's long-term debt-paying solvency?,Current Ratio,Debt-to-Asset Ratio,Inventory Turnover Ratio,Asset Turnover Ratio,b,"The Debt-to-Asset Ratio (দায়-সম্পত্তি অনুপাত) measures long-term financial security by showing the proportion of assets financed through debt, indicating the firm's long-term solvency."
2023,Accounting 2nd Paper,6,Comilla Board,Board,"A business firm has total Current Liabilities of 5,00,000 TK. If the Current Ratio is 11:5, what is the total value of its Current Assets?","5,00,000 TK","6,00,000 TK","11,00,000 TK","16,00,000 TK",c,"Current Ratio = $\frac{\text{Current Assets}}{\text{Current Liabilities}} \implies \frac{11}{5} = \frac{\text{Current Assets}}{5,000}$.

$\text{Current Assets} = \frac{5,000 \times 11}{5} = 1,000 \times 11 = 11,000\text{ TK}$."
2025,Accounting 2nd Paper,6,"Viqarunnisa Noon School and College, Dhaka",College,"A business firm has total Current Assets worth 63,000 TK, and its Current Ratio is 5:2. What is the total amount of its Current Liabilities?","1,57,500 TK","31,500 TK","25,200 TK","18,000 TK",c,"1. Current Ratio = $\frac{\text{Current Assets}}{\text{Current Liabilities}}$

2. Given ratio is $\frac{5}{2} = \frac{63,000}{\text{Current Liabilities}}$

3. Cross-multiplying: $5 \times \text{Current Liabilities} = 63,000 \times 2$

$5 \times \text{Current Liabilities} = 1,26,000$

$\text{Current Liabilities} = \frac{1,26,000}{5} = 25,200\text{ TK}$."
2024,Accounting 2nd Paper,6,"Chittagong Commerce College, Chattogram",College,"Which of the following components are NOT a part of Quick/Liquid Assets (ত্বরিত সম্পদ)?

i. Closing Inventory / Stock

ii. Prepaid Expenses / Advances

iii. Cash Equivalents


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",a,"Quick assets include assets that can be converted to cash immediately. Cash equivalents (iii) are a core part of quick assets. Closing inventory (i) requires selling time, and prepaid expenses/advances (ii) cannot be reconverted into physical cash. Therefore, items i and ii are explicitly excluded from quick assets, meaning they are NOT a part of it."
2025,Accounting 2nd Paper,7,Rajshahi Board,Board,Which of the following is included in Selling Overhead (বিক্রয় উপরি খরচ)?,Advertisement expenses,Gas and fuel,Factory insurance,Factory rent,a,"Selling overheads include expenses incurred to promote, secure, and retain sales. Advertisement (বিজ্ঞাপন খরচ) is a prime selling expense. Gas, fuel, factory insurance, and factory rent are classified as Factory Overheads (কারখানা উপরিব্যয়)."
2025,Accounting 2nd Paper,7,Rajshahi Board,Board,What is the primary and foremost objective of Cost Accounting (উৎপাদন ব্যয় হিসাববিজ্ঞান)?,Cost determination,Cost control,Cost reduction,Cost analysis,a,"The primary objective of cost accounting is to ascertain or determine the cost per unit of a product or service (ব্যয় নির্ধারণ). Once determined, cost control, cost analysis, and management decision-making follow as subsequent objectives."
2025,Accounting 2nd Paper,7,Rajshahi Board,Board,"Net sales are 42,000 TK, Gross profit is 10,500 TK, and Operating expenses are 2,100 TK. What is the Net Profit Margin ratio/percentage?",15%,20%,25%,30%,b,"1. Net Profit = Gross Profit - Operating Expenses = 10,500 - 2,100 = 8,400 TK.

2. Net Profit Ratio = $\frac{\text{Net Profit}}{\text{Net Sales}} \times 100\%$

$\text{Net Profit Ratio} = \frac{8,400}{42,000} \times 100\% = 0.20 \times 100\% = 20\%$."
2025,Accounting 2nd Paper,7,Rajshahi Board,Board,"Read the following stem and answer the question:

In a manufacturing firm, the standard daily working shift is 8 hours. The normal wage rate per hour is 10 TK. In a particular week, the factory operated 7 days for a total of 70 hours. The overtime wage rate is twice the normal hourly wage rate.


Q. What is the amount of the weekly normal/basic wage?",80 TK,480 TK,560 TK,700 TK,c,"1. Normal weekly hours = Standard hours per day $\times$ Number of days in a week = 8 hours $\times$ 7 days = 56 hours.

2. Basic Wage = Normal hours $\times$ Normal rate per hour = $56 \times 10 = 560\text{ TK}$."
2025,Accounting 2nd Paper,7,Rajshahi Board,Board,"Read the following stem and answer the question:

In a manufacturing firm, the standard daily working shift is 8 hours. The normal wage rate per hour is 10 TK. In a particular week, the factory operated 7 days for a total of 70 hours. The overtime wage rate is twice the normal hourly wage rate.


Q. What is the amount of overtime wages per person?",280 TK,560 TK,"1,120 TK","1,400 TK",a,"1. Overtime hours = Total operational hours - Normal weekly hours = 70 - 56 = 14 hours.

2. Overtime premium rate = $2 \times \text{Normal rate} = 2 \times 10 = 20\text{ TK}$ per hour.

3. Overtime Wages = 14 hours $\times$ 20 TK = 280 TK."
2025,Accounting 2nd Paper,7,Sylhet Board,Board,What type of cost is product design cost (পণ্যের নকশা ব্যয়)?,Direct expense,Factory overhead,Cost of goods sold,Commercial expense,a,"Under modern cost accounting and manufacturing frameworks, product design cost is specifically traceable to a particular job or product line, making it a Direct Expense (प्रत्यक्ष ব্যয়) that forms part of the Prime Cost."
2025,Accounting 2nd Paper,7,Sylhet Board,Board,"The total production cost for 10 tables is 12,000 TK. The company wants to make a profit of 20% on the selling price. What should be the selling price of each table?",960 TK,"1,200 TK","1,440 TK","1,500 TK",d,"1. Cost per table = $\frac{12,000}{10} = 1,200\text{ TK}$.

2. Profit is 20% on Sales, meaning Cost is $100\% - 20\% = 80\%$ of Sales.

3. Selling Price per table = $\frac{\text{Cost per table}}{80\%} = \frac{1,200}{0.80} = 1,500\text{ TK}$."
2025,Accounting 2nd Paper,7,Sylhet Board,Board,"If raw material cost is 4,000 TK, direct labor is 2,000 TK, and factory overhead is 3,000 TK, what is the Conversion Cost (রূপান্তরিত ব্যয়)?","9,000 TK","7,000 TK","6,000 TK","5,00,0 TK",d,"Conversion Cost represents the expenses needed to convert raw materials into finished products.

$\text{Conversion Cost} = \text{Direct Labor} + \text{Factory Overhead}$

$\text{Conversion Cost} = 2,000 + 3,000 = 5,000\text{ TK}$."
2025,Accounting 2nd Paper,7,Sylhet Board,Board,The card used to record and keep track of a worker's check-in/check-out and working time is called a—,Bin Card,Time Card,Job Card,ID Card,b,"A Time Card (সময় কার্ড) logs the exact entry and exit hours of workers to calculate attendance and basic wages. A Bin Card tracks warehouse material stock levels, and a Job Card logs time spent on a specific job."
2025,Accounting 2nd Paper,7,Sylhet Board,Board,"Read the following stem and answer the question:

X Co. Ltd. is engaged in pharmaceutical manufacturing. The raw materials consumed by the company are 4,00,000 TK, direct wages are 1,60,000 TK, and factory overhead is 50% of direct wages.


Q. What is the Prime Cost (মুখ্য ব্যয়) of the company?","4,00,000 TK","4,80,000 TK","5,60,000 TK","6,40,000 TK",c,"Prime Cost is the total sum of all direct production expenses.

$\text{Prime Cost} = \text{Direct Raw Materials} + \text{Direct Wages}$

$\text{Prime Cost} = 4,00,000 + 1,60,000 = 5,60,000\text{ TK}$."
2025,Accounting 2nd Paper,7,Sylhet Board,Board,"Read the following stem and answer the question:

X Co. Ltd. is engaged in pharmaceutical manufacturing. The raw materials consumed by the company are 4,00,000 TK, direct wages are 1,60,000 TK, and factory overhead is 50% of direct wages.


Q. What is the Factory Cost (কারখানা ব্যয়) of the company?","6,40,000 TK","5,60,000 TK","4,00,000 TK","2,40,000 TK",a,"1. Prime Cost = 5,60,000 TK.

2. Factory Overhead = 50% of Direct Wages = $50\% \times 1,60,000 = 80,000\text{ TK}$.

3. $\text{Factory Cost} = \text{Prime Cost} + \text{Factory Overhead} = 5,60,000 + 80,000 = 6,40,000\text{ TK}$."
2025,Accounting 2nd Paper,7,Sylhet Board,Board,"Prime Cost (মুখ্য ব্যয়) includes—

i. Direct materials

ii. Indirect labor

iii. Direct labor


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",b,"Prime Cost consists exclusively of direct manufacturing inputs: direct materials (i) and direct labor/wages (iii). Indirect labor (ii) belongs to production overheads (factory overhead), not prime cost. Thus, statements i and iii are correct."
2025,Accounting 2nd Paper,7,Dhaka Board,Board,What type of overhead cost is indirect raw material (পরোক্ষ কাঁচামাল)?,Factory Overhead,Administrative Overhead,Office Overhead,Selling Overhead,a,"Material costs that cannot be directly attributed to a single unit of output (e.g., lubricants, cleaning supplies used in the production area) are classified as Factory Overhead (কারখানা উপরিব্যয়)."
2025,Accounting 2nd Paper,7,Dhaka Board,Board,"Read the following stem and answer the question:

To manufacture a certain product, raw material cost is 12,000 TK and labor cost is 8,000 TK. Factory overhead is 30% of the Prime Cost. Administrative overhead is 20% of the Factory Cost.


Q. What is the amount of Factory Overhead?","6,000","8,000","12,000","20,000",a,"1. Prime Cost = Raw Materials + Labor Cost = 12,000 + 8,000 = 20,000 TK.

2. Factory Overhead = 30% of Prime Cost = $30\% \times 20,000 = 6,000\text{ TK}$."
2025,Accounting 2nd Paper,7,Dhaka Board,Board,"Read the following stem and answer the question:

To manufacture a certain product, raw material cost is 12,000 TK and labor cost is 8,000 TK. Factory overhead is 30% of the Prime Cost. Administrative overhead is 20% of the Factory Cost.


Q. What is the amount of Administrative Overhead?","5,20,0","8,000","12,000","20,000",a,"1. Prime Cost = 20,000 TK; Factory Overhead = 6,000 TK.

2. Factory Cost = Prime Cost + Factory Overhead = 20,000 + 6,000 = 26,000 TK.

3. Administrative Overhead = 20% of Factory Cost = $20\% \times 26,000 = 5,200\text{ TK}$."
2025,Accounting 2nd Paper,7,Dhaka Board,Board,What is the allowance provided to employees to help them cope with inflation or increases in the cost of living called?,Special allowance,Overtime wage,Bonus,Dearness Allowance,d,Dearness Allowance (মহার্ঘ ভাতা) is a cost-of-living adjustment allowance paid to government and corporate employees to mitigate the impact of price inflation on essential goods.
2025,Accounting 2nd Paper,7,Dhaka Board,Board,Which of the following is classified as a non-financial benefit (অনার্থিক সুবিধা)?,Bonus,Provident Fund,Training facilities,Dearness allowance,c,"Non-financial benefits do not involve direct monetary payments to employees. Providing training courses and skill improvement sessions (প্রশিক্ষণের ব্যবস্থা) is a non-financial benefit, whereas bonuses and funds are monetary."
2025,Accounting 2nd Paper,7,Dhaka Board,Board,"The core objectives of Cost Accounting are—

i. Cost determination

ii. Cost control

iii. Cost recording


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Cost accounting serves as an internal ledger framework designed to methodically record raw input entries (iii), mathematically calculate unit costs (i), and optimize manufacturing overhead variances to minimize waste (ii). Thus, all statements are correct."
2025,Accounting 2nd Paper,7,Dhaka Board,Board,"Based on the elements of cost (ব্যয়ের উপাদান), into how many primary classes can total cost be divided?",2,3,4,5,b,"Based on the elements of cost, expenditures are classified into three primary categories: 1. Material (কাঁচামাল), 2. Labor (শ্রম/মজুরি), and 3. Expenses (অন্যান্য খরচ)."
2025,Accounting 2nd Paper,7,Dinajpur Board,Board,"For a specific item, raw material cost is 40,000 TK, direct wages are 32,000 TK, selling overhead is 12,000 TK, and conversion cost is 80,000 TK. What is the Factory Overhead (পণ্যটির উৎপাদন উপরিব্যয়) of the product?","44,000 TK","48,000 TK","52,000 TK","60,000 TK",b,"1. Conversion Cost = Direct Wages + Factory Overhead.

2. Given: $80,000 = 32,000 + \text{Factory Overhead}$.

3. $\text{Factory Overhead} = 80,000 - 32,000 = 48,000\text{ TK}$."
2025,Accounting 2nd Paper,7,Dinajpur Board,Board,Which of the following is an essential component of Prime Cost (মুখ্য ব্যয়)?,Rent paid,Indirect raw materials,Direct labor,Factory insurance,c,"Prime Cost consists of direct material, direct labor, and direct expenses. Direct labor (প্রত্যক্ষ শ্রম) is a core element, while factory rent, indirect materials, and factory insurance are parts of factory overhead."
2025,Accounting 2nd Paper,7,Jessore Board,Board,"Components of Prime Cost (মুখ্য ব্যয়ের উপাদান) include—

i. Selling overhead

ii. Direct wages

iii. Direct expenses


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",c,"Prime cost includes only direct manufacturing expenditures, such as direct wages (ii) and direct expenses (iii). Selling overhead (i) is a commercial period cost added after the cost of production to find total cost. Thus, statements ii and iii are correct."
2025,Accounting 2nd Paper,7,Jessore Board,Board,Which of the following items is an element of Factory Overhead (কারখানার উপরি খরচ)?,Indirect raw materials,Salesman's salary,Advertisement cost,Office rent,a,"Indirect raw materials (পরোক্ষ কাঁচামাল), such as lubricants or thread used in a factory, are factory overheads. Salesman salaries and advertisement are selling overheads, and office rent is an administrative overhead."
2025,Accounting 2nd Paper,7,Jessore Board,Board,Cost of Goods Sold + Office & Administrative Overhead + Selling & Distribution Overhead = What?,Total Cost,Factory Cost,Cost of Production,Cost of Goods Sold,a,"Adding commercial overhead expenses (office, administrative, selling, and distribution costs) to the Cost of Goods Sold yields the Total Cost (মোট ব্যয়) of running the business and selling the product."
